Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,172947,
A,2,Sample X2,179451,
A,3,Sample X3,177175,
A,4,Sample X4,82136,
A,5,Sample X5,156180,
A,6,Sample X6,173597,
A,7,Sample X7,159012,
A,8,Sample X8,167767,
A,9,Sample X9,3072,
A,10,Sample X10,3008,
A,11,Sample X11,1922,
A,12,Sample X12,2980,
A,13,Sample X13,80966,
A,14,Sample X14,125363,
A,15,Sample X15,93997,
A,16,Sample X16,160655,
A,17,Sample X17,149629,
A,18,Sample X18,158548,
A,19,Sample X19,162889,
A,20,Sample X20,85186,
A,21,Sample X21,169913,
A,22,Sample X22,98521,
A,23,Sample X23,174998,
A,24,Sample X24,108983,
B,1,Sample X25,168021,
B,2,Sample X26,172232,
B,3,Sample X27,176132,
B,4,Sample X28,181319,
B,5,Sample X29,70908,
B,6,Sample X30,165096,
B,7,Sample X31,100062,
B,8,Sample X32,160937,
B,9,Sample X33,103963,
B,10,Sample X34,103731,
B,11,Sample X35,105129,
B,12,Sample X36,98163,
B,13,Sample X37,154244,
B,14,Sample X38,81583,
B,15,Sample X39,170486,
B,16,Sample X40,70940,
B,17,Sample X41,108645,
B,18,Sample X42,85679,
B,19,Sample X43,167620,
B,20,Sample X44,83801,
B,21,Sample X45,166898,
B,22,Sample X46,71087,
B,23,Sample X47,93324,
B,24,Sample X48,173728,
C,1,Sample X49,106414,
C,2,Sample X50,3543,
C,3,Sample X51,3709,
C,4,Sample X52,78556,
C,5,Sample X53,166986,
C,6,Sample X54,170010,
C,7,Sample X55,77307,
C,8,Sample X56,69791,
C,9,Sample X57,147919,
C,10,Sample X58,88113,
C,11,Sample X59,70636,
C,12,Sample X60,86451,
C,13,Sample X61,156394,
C,14,Sample X62,155469,
C,15,Sample X63,69240,
C,16,Sample X64,89146,
C,17,Sample X65,75035,
C,18,Sample X66,74766,
C,19,Sample X67,101440,
C,20,Sample X68,100182,
C,21,Sample X69,91413,
C,22,Sample X70,188033,
C,23,Sample X71,190665,
C,24,Sample X72,173632,
D,1,Sample X73,181122,
D,2,Sample X74,72078,
D,3,Sample X75,65536,
D,4,Sample X76,161680,
D,5,Sample X77,161825,
D,6,Sample X78,152281,
D,7,Sample X79,160158,
D,8,Sample X80,68164,
D,9,Sample X81,120075,
D,10,Sample X82,159034,
D,11,Sample X83,80041,
D,12,Sample X84,110804,
D,13,Sample X85,94006,
D,14,Sample X86,73906,
D,15,Sample X87,159949,
D,16,Sample X88,95198,
D,17,Sample X89,156758,
D,18,Sample X90,81348,
D,19,Sample X91,103822,
D,20,Sample X92,164456,
D,21,Sample X93,89102,
D,22,Sample X94,89065,
D,23,Sample X95,188347,
D,24,Sample X96,179932,
E,1,Sample X97,174192,
E,2,Sample X98,126877,
E,3,Sample X99,136820,
E,4,Sample X100,110515,
E,5,Sample X101,169393,
E,6,Sample X102,166282,
E,7,Sample X103,140081,
E,8,Sample X104,124942,
E,9,Sample X105,74550,
E,10,Sample X106,139000,
E,11,Sample X107,66850,
E,12,Sample X108,150509,
E,13,Sample X109,1831,
E,14,Sample X110,2516,
E,15,Sample X111,1774,
E,16,Sample X112,3543,
E,17,Sample X113,3214,
E,18,Sample X114,2209,
E,19,Sample X115,1684,
E,20,Sample X116,81569,
E,21,Sample X117,89954,
E,22,Sample X118,94735,
E,23,Sample X119,156990,
E,24,Sample X120,99197,
F,1,Sample X121,164539,
F,2,Sample X122,45266,
F,3,Sample X123,140994,
F,4,Sample X124,80617,
F,5,Sample X125,68519,
F,6,Sample X126,78595,
F,7,Sample X127,72668,
F,8,Sample X128,91759,
F,9,Sample X129,101881,
F,10,Sample X130,77761,
F,11,Sample X131,66878,
F,12,Sample X132,117456,
F,13,Sample X133,5638,
F,14,Sample X134,16487,
F,15,Sample X135,20964,
F,16,Sample X136,56706,
F,17,Sample X137,74900,
F,18,Sample X138,115206,
F,19,Sample X139,146040,
F,20,Sample X140,158491,
F,21,Sample X141,169532,
F,22,Sample X142,156398,
F,23,Sample X143,128848,
F,24,Sample X144,170341,
G,1,Sample X145,148854,
G,2,Sample X146,27757,
G,3,Sample X147,93200,
G,4,Sample X148,158621,
G,5,Sample X149,159784,
G,6,Sample X150,69814,
G,7,Sample X151,120050,
G,8,Sample X152,72652,
G,9,Sample X153,75602,
G,10,Sample X154,62839,
G,11,Sample X155,114418,
G,12,Sample X156,57734,
G,13,Sample X157,70464,
G,14,Sample X158,88449,
G,15,Sample X159,80629,
G,16,Sample X160,82191,
G,17,Sample X161,99204,
G,18,Sample X162,76145,
G,19,Sample X163,69050,
G,20,Sample X164,156730,
G,21,Sample X165,160801,
G,22,Sample X166,98346,
G,23,Sample X167,169721,
G,24,Sample X168,145291,
H,1,Sample X169,158604,
H,2,Sample X170,163973,
H,3,Sample X171,153816,
H,4,Sample X172,154368,
H,5,Sample X173,126901,
H,6,Sample X174,127789,
H,7,Sample X175,149326,
H,8,Sample X176,111534,
H,9,Sample X177,63231,
H,10,Sample X178,67679,
H,11,Sample X179,55646,
H,12,Sample X180,79332,
H,13,Sample X181,112926,
H,14,Sample X182,119428,
H,15,Sample X183,78973,
H,16,Sample X184,78106,
H,17,Sample X185,150793,
H,18,Sample X186,146083,
H,19,Sample X187,150004,
H,20,Sample X188,135512,
H,21,Sample X189,98685,
H,22,Sample X190,158899,
H,23,Sample X191,168717,
H,24,Sample X192,164906,
I,1,Sample X193,186247,
I,2,Sample X194,167044,
I,3,Sample X195,135206,
I,4,Sample X196,71793,
I,5,Sample X197,116296,
I,6,Sample X198,155589,
I,7,Sample X199,79039,
I,8,Sample X200,79910,
I,9,Sample X201,111208,
I,10,Sample X202,134126,
I,11,Sample X203,93154,
I,12,Sample X204,89553,
I,13,Sample X205,1896,
I,14,Sample X206,10055,
I,15,Sample X207,71640,
I,16,Sample X208,151606,
I,17,Sample X209,142270,
I,18,Sample X210,112120,
I,19,Sample X211,63504,
I,20,Sample X212,135622,
I,21,Sample X213,185117,
I,22,Sample X214,110568,
I,23,Sample X215,104960,
I,24,Sample X216,177790,
J,1,Sample X217,175304,
J,2,Sample X218,107731,
J,3,Sample X219,176677,
