Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,219788,
A,2,Sample X2,197568,
A,3,Sample X3,185699,
A,4,Sample X4,202670,
A,5,Sample X5,165863,
A,6,Sample X6,169102,
A,7,Sample X7,187123,
A,8,Sample X8,193678,
A,9,Sample X9,299,
A,10,Sample X10,214,
A,11,Sample X11,176,
A,12,Sample X12,213,
A,13,Sample X13,17673,
A,14,Sample X14,159796,
A,15,Sample X15,155446,
A,16,Sample X16,167302,
A,17,Sample X17,182249,
A,18,Sample X18,140427,
A,19,Sample X19,175839,
A,20,Sample X20,173671,
A,21,Sample X21,190863,
A,22,Sample X22,184903,
A,23,Sample X23,159488,
A,24,Sample X24,267321,
B,1,Sample X25,204408,
B,2,Sample X26,170693,
B,3,Sample X27,187394,
B,4,Sample X28,166785,
B,5,Sample X29,180170,
B,6,Sample X30,183076,
B,7,Sample X31,215365,
B,8,Sample X32,185543,
B,9,Sample X33,6253,
B,10,Sample X34,7343,
B,11,Sample X35,5986,
B,12,Sample X36,6987,
B,13,Sample X37,16727,
B,14,Sample X38,16025,
B,15,Sample X39,28224,
B,16,Sample X40,37639,
B,17,Sample X41,65895,
B,18,Sample X42,103214,
B,19,Sample X43,140426,
B,20,Sample X44,155982,
B,21,Sample X45,185877,
B,22,Sample X46,208313,
B,23,Sample X47,183876,
B,24,Sample X48,179133,
C,1,Sample X49,179081,
C,2,Sample X50,60954,
C,3,Sample X51,85729,
C,4,Sample X52,96935,
C,5,Sample X53,167951,
C,6,Sample X54,159437,
C,7,Sample X55,161989,
C,8,Sample X56,173956,
C,9,Sample X57,170118,
C,10,Sample X58,183889,
C,11,Sample X59,173390,
C,12,Sample X60,186971,
C,13,Sample X61,140222,
C,14,Sample X62,163618,
C,15,Sample X63,167621,
C,16,Sample X64,172148,
C,17,Sample X65,171384,
C,18,Sample X66,176801,
C,19,Sample X67,169035,
C,20,Sample X68,186718,
C,21,Sample X69,159289,
C,22,Sample X70,156882,
C,23,Sample X71,203153,
C,24,Sample X72,256055,
D,1,Sample X73,177657,
D,2,Sample X74,9674,
D,3,Sample X75,8991,
D,4,Sample X76,15074,
D,5,Sample X77,23483,
D,6,Sample X78,26929,
D,7,Sample X79,26302,
D,8,Sample X80,75177,
D,9,Sample X81,124832,
D,10,Sample X82,168707,
D,11,Sample X83,169513,
D,12,Sample X84,185034,
D,13,Sample X85,21424,
D,14,Sample X86,21000,
D,15,Sample X87,94890,
D,16,Sample X88,159364,
D,17,Sample X89,128052,
D,18,Sample X90,160577,
D,19,Sample X91,192554,
D,20,Sample X92,190615,
D,21,Sample X93,183636,
D,22,Sample X94,186428,
D,23,Sample X95,200857,
D,24,Sample X96,209195,
E,1,Sample X97,160957,
E,2,Sample X98,6884,
E,3,Sample X99,13981,
E,4,Sample X100,31888,
E,5,Sample X101,87774,
E,6,Sample X102,110206,
E,7,Sample X103,130563,
E,8,Sample X104,147698,
E,9,Sample X105,180310,
E,10,Sample X106,215643,
E,11,Sample X107,198810,
E,12,Sample X108,206215,
E,13,Sample X109,1519,
E,14,Sample X110,1528,
E,15,Sample X111,2048,
E,16,Sample X112,81333,
E,17,Sample X113,137000,
E,18,Sample X114,141507,
E,19,Sample X115,179599,
E,20,Sample X116,174827,
E,21,Sample X117,180862,
E,22,Sample X118,202061,
E,23,Sample X119,190408,
E,24,Sample X120,208927,
F,1,Sample X121,161480,
F,2,Sample X122,18559,
F,3,Sample X123,20602,
F,4,Sample X124,28491,
F,5,Sample X125,43147,
F,6,Sample X126,57343,
F,7,Sample X127,58132,
F,8,Sample X128,103891,
F,9,Sample X129,153847,
F,10,Sample X130,148628,
F,11,Sample X131,153350,
F,12,Sample X132,175603,
F,13,Sample X133,77347,
F,14,Sample X134,120512,
F,15,Sample X135,158984,
F,16,Sample X136,183054,
F,17,Sample X137,160644,
F,18,Sample X138,142115,
F,19,Sample X139,162006,
F,20,Sample X140,169543,
F,21,Sample X141,214154,
F,22,Sample X142,190112,
F,23,Sample X143,184428,
F,24,Sample X144,181499,
G,1,Sample X145,175966,
G,2,Sample X146,1325,
G,3,Sample X147,1592,
G,4,Sample X148,158125,
G,5,Sample X149,165821,
G,6,Sample X150,161553,
G,7,Sample X151,172759,
G,8,Sample X152,137153,
G,9,Sample X153,189185,
G,10,Sample X154,172350,
G,11,Sample X155,176443,
G,12,Sample X156,196127,
G,13,Sample X157,69168,
G,14,Sample X158,92223,
G,15,Sample X159,80715,
G,16,Sample X160,131791,
G,17,Sample X161,164261,
G,18,Sample X162,170557,
G,19,Sample X163,164485,
G,20,Sample X164,166906,
G,21,Sample X165,200216,
G,22,Sample X166,166048,
G,23,Sample X167,144739,
G,24,Sample X168,185308,
H,1,Sample X169,175369,
H,2,Sample X170,15917,
H,3,Sample X171,33368,
H,4,Sample X172,102470,
H,5,Sample X173,196536,
H,6,Sample X174,206843,
H,7,Sample X175,196230,
H,8,Sample X176,189523,
H,9,Sample X177,189011,
H,10,Sample X178,165647,
H,11,Sample X179,157551,
H,12,Sample X180,171670,
H,13,Sample X181,16090,
H,14,Sample X182,42504,
H,15,Sample X183,197657,
H,16,Sample X184,115105,
H,17,Sample X185,184101,
H,18,Sample X186,174145,
H,19,Sample X187,177562,
H,20,Sample X188,184788,
H,21,Sample X189,164791,
H,22,Sample X190,177217,
H,23,Sample X191,165279,
H,24,Sample X192,191593,
I,1,Sample X193,206116,
I,2,Sample X194,49481,
I,3,Sample X195,57721,
I,4,Sample X196,93003,
I,5,Sample X197,140241,
I,6,Sample X198,189432,
I,7,Sample X199,155452,
I,8,Sample X200,180150,
I,9,Sample X201,176200,
I,10,Sample X202,170743,
I,11,Sample X203,175911,
I,12,Sample X204,199051,
I,13,Sample X205,179880,
I,14,Sample X206,161280,
I,15,Sample X207,163231,
I,16,Sample X208,178339,
I,17,Sample X209,175681,
I,18,Sample X210,55196,
I,19,Sample X211,91939,
I,20,Sample X212,112124,
I,21,Sample X213,170809,
I,22,Sample X214,182032,
I,23,Sample X215,191251,
I,24,Sample X216,222440,
J,1,Sample X217,197319,
J,2,Sample X218,10253,
J,3,Sample X219,19986,
J,4,Sample X220,46091,
J,5,Sample X221,111492,
J,6,Sample X222,137295,
J,7,Sample X223,138865,
J,8,Sample X224,128816,
J,9,Sample X225,184516,
J,10,Sample X226,158217,
J,11,Sample X227,159819,
J,12,Sample X228,169446,
J,13,Sample X229,196188,
J,14,Sample X230,169915,
J,15,Sample X231,171282,
J,16,Sample X232,150818,
J,17,Sample X233,156059,
J,18,Sample X234,179985,
J,19,Sample X235,166755,
J,20,Sample X236,187703,
J,21,Sample X237,171473,
J,22,Sample X238,150825,
J,23,Sample X239,190772,
J,24,Sample X240,188938,
K,1,Sample X241,184388,
K,2,Sample X242,110174,
K,3,Sample X243,135191,
K,4,Sample X244,170463,
K,5,Sample X245,160094,
K,6,Sample X246,181702,
K,7,Sample X247,150802,
K,8,Sample X248,171374,
K,9,Sample X249,225585,
K,10,Sample X250,180274,
K,11,Sample X251,179989,
K,12,Sample X252,189460,
K,13,Sample X253,1587,
K,14,Sample X254,1428,
K,15,Sample X255,4837,
K,16,Sample X256,42154,
K,17,Sample X257,97885,
K,18,Sample X258,127042,
K,19,Sample X259,169168,
K,20,Sample X260,165079,
K,21,Sample X261,167948,
K,22,Sample X262,166361,
K,23,Sample X263,181878,
K,24,Sample X264,205188,
L,1,Sample X265,196927,
L,2,Sample X266,117041,
L,3,Sample X267,128801,
L,4,Sample X268,136956,
L,5,Sample X269,152377,
L,6,Sample X270,166820,
L,7,Sample X271,146818,
L,8,Sample X272,162031,
L,9,Sample X273,163168,
L,10,Sample X274,196399,
L,11,Sample X275,166185,
L,12,Sample X276,184331,
L,13,Sample X277,202726,
L,14,Sample X278,175852,
L,15,Sample X279,197802,
L,16,Sample X280,224846,
L,17,Sample X281,172735,
L,18,Sample X282,205897,
L,19,Sample X283,184652,
L,20,Sample X284,173644,
L,21,Sample X285,188924,
L,22,Sample X286,142791,
L,23,Sample X287,231122,
L,24,Sample X288,178016,
M,1,Sample X289,188705,
M,2,Sample X290,3710,
M,3,Sample X291,3620,
M,4,Sample X292,5415,
M,5,Sample X293,14283,
M,6,Sample X294,34040,
M,7,Sample X295,38893,
M,8,Sample X296,90905,
M,9,Sample X297,149382,
M,10,Sample X298,174375,
M,11,Sample X299,207777,
M,12,Sample X300,173909,
M,13,Sample X301,2113,
M,14,Sample X302,8466,
