Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,281865,
A,2,Sample X2,308562,
A,3,Sample X3,229784,
A,4,Sample X4,233354,
A,5,Sample X5,261726,
A,6,Sample X6,249229,
A,7,Sample X7,236168,
A,8,Sample X8,245598,
A,9,Sample X9,318,
A,10,Sample X10,249,
A,11,Sample X11,245,
A,12,Sample X12,261,
A,13,Sample X13,99952,
A,14,Sample X14,181073,
A,15,Sample X15,224689,
A,16,Sample X16,235667,
A,17,Sample X17,207570,
A,18,Sample X18,240289,
A,19,Sample X19,232247,
A,20,Sample X20,233271,
A,21,Sample X21,222499,
A,22,Sample X22,240729,
A,23,Sample X23,245664,
A,24,Sample X24,257657,
B,1,Sample X25,4502,
B,2,Sample X26,274213,
B,3,Sample X27,253379,
B,4,Sample X28,262214,
B,5,Sample X29,266807,
B,6,Sample X30,227866,
B,7,Sample X31,221007,
B,8,Sample X32,202062,
B,9,Sample X33,12489,
B,10,Sample X34,12654,
B,11,Sample X35,13695,
B,12,Sample X36,12642,
B,13,Sample X37,18076,
B,14,Sample X38,37812,
B,15,Sample X39,32091,
B,16,Sample X40,76930,
B,17,Sample X41,99368,
B,18,Sample X42,114278,
B,19,Sample X43,187678,
B,20,Sample X44,156938,
B,21,Sample X45,231992,
B,22,Sample X46,223221,
B,23,Sample X47,251209,
B,24,Sample X48,252013,
C,1,Sample X49,298214,
C,2,Sample X50,2106,
C,3,Sample X51,1675,
C,4,Sample X52,1958,
C,5,Sample X53,22887,
C,6,Sample X54,88850,
C,7,Sample X55,127555,
C,8,Sample X56,195073,
C,9,Sample X57,235114,
C,10,Sample X58,245956,
C,11,Sample X59,238997,
C,12,Sample X60,257379,
C,13,Sample X61,297544,
C,14,Sample X62,280086,
C,15,Sample X63,242441,
C,16,Sample X64,257198,
C,17,Sample X65,250827,
C,18,Sample X66,256768,
C,19,Sample X67,265607,
C,20,Sample X68,280976,
C,21,Sample X69,264901,
C,22,Sample X70,290430,
C,23,Sample X71,286583,
C,24,Sample X72,280258,
D,1,Sample X73,261660,
D,2,Sample X74,44159,
D,3,Sample X75,96913,
D,4,Sample X76,213292,
D,5,Sample X77,254341,
D,6,Sample X78,237560,
D,7,Sample X79,254750,
D,8,Sample X80,262119,
D,9,Sample X81,236951,
D,10,Sample X82,233325,
D,11,Sample X83,233605,
D,12,Sample X84,270213,
D,13,Sample X85,208931,
D,14,Sample X86,201230,
D,15,Sample X87,186695,
D,16,Sample X88,228899,
D,17,Sample X89,257794,
D,18,Sample X90,226454,
D,19,Sample X91,248802,
D,20,Sample X92,231752,
D,21,Sample X93,289348,
D,22,Sample X94,267138,
D,23,Sample X95,4018,
D,24,Sample X96,256050,
E,1,Sample X97,286836,
E,2,Sample X98,10251,
E,3,Sample X99,26337,
E,4,Sample X100,69168,
E,5,Sample X101,139166,
E,6,Sample X102,169744,
E,7,Sample X103,206522,
E,8,Sample X104,208318,
E,9,Sample X105,239167,
E,10,Sample X106,256728,
E,11,Sample X107,260566,
E,12,Sample X108,237084,
E,13,Sample X109,1685,
E,14,Sample X110,1502,
E,15,Sample X111,1672,
E,16,Sample X112,1731,
E,17,Sample X113,1949,
E,18,Sample X114,1912,
E,19,Sample X115,2070,
E,20,Sample X116,50272,
E,21,Sample X117,238590,
E,22,Sample X118,240209,
E,23,Sample X119,4048,
E,24,Sample X120,291454,
F,1,Sample X121,269543,
F,2,Sample X122,1468,
F,3,Sample X123,3293,
F,4,Sample X124,20968,
F,5,Sample X125,94383,
F,6,Sample X126,189494,
F,7,Sample X127,216353,
F,8,Sample X128,244108,
F,9,Sample X129,239345,
F,10,Sample X130,253695,
F,11,Sample X131,276141,
F,12,Sample X132,277756,
F,13,Sample X133,62565,
F,14,Sample X134,1839,
F,15,Sample X135,46691,
F,16,Sample X136,75276,
F,17,Sample X137,196147,
F,18,Sample X138,96617,
