Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,121795,
A,2,Sample X2,122256,
A,3,Sample X3,122759,
A,4,Sample X4,122176,
A,5,Sample X5,127261,
A,6,Sample X6,120385,
A,7,Sample X7,120114,
A,8,Sample X8,120578,
A,9,Sample X9,1777,
A,10,Sample X10,1763,
A,11,Sample X11,1755,
A,12,Sample X12,1756,
A,13,Sample X13,56801,
A,14,Sample X14,90510,
A,15,Sample X15,103769,
A,16,Sample X16,111541,
A,17,Sample X17,116973,
A,18,Sample X18,119153,
A,19,Sample X19,123749,
A,20,Sample X20,125062,
A,21,Sample X21,120342,
A,22,Sample X22,126229,
A,23,Sample X23,129484,
A,24,Sample X24,121570,
B,1,Sample X25,123693,
B,2,Sample X26,130645,
B,3,Sample X27,124542,
B,4,Sample X28,125576,
B,5,Sample X29,123364,
B,6,Sample X30,125588,
B,7,Sample X31,127622,
B,8,Sample X32,119433,
B,9,Sample X33,87300,
B,10,Sample X34,88786,
B,11,Sample X35,87778,
B,12,Sample X36,89630,
B,13,Sample X37,122471,
B,14,Sample X38,131888,
B,15,Sample X39,126497,
B,16,Sample X40,130773,
B,17,Sample X41,129369,
B,18,Sample X42,127688,
B,19,Sample X43,124526,
B,20,Sample X44,122064,
B,21,Sample X45,127534,
B,22,Sample X46,129944,
B,23,Sample X47,126488,
B,24,Sample X48,123766,
C,1,Sample X49,130320,
C,2,Sample X50,131137,
C,3,Sample X51,125882,
C,4,Sample X52,119475,
C,5,Sample X53,125132,
C,6,Sample X54,130950,
C,7,Sample X55,125892,
C,8,Sample X56,133206,
C,9,Sample X57,129186,
C,10,Sample X58,128834,
C,11,Sample X59,129973,
C,12,Sample X60,125810,
C,13,Sample X61,117934,
C,14,Sample X62,126567,
C,15,Sample X63,123862,
C,16,Sample X64,132930,
C,17,Sample X65,130145,
C,18,Sample X66,136417,
C,19,Sample X67,123977,
C,20,Sample X68,128338,
C,21,Sample X69,134586,
C,22,Sample X70,124890,
C,23,Sample X71,134001,
C,24,Sample X72,126867,
D,1,Sample X73,129192,
D,2,Sample X74,106147,
D,3,Sample X75,108527,
D,4,Sample X76,115688,
D,5,Sample X77,123452,
D,6,Sample X78,129605,
D,7,Sample X79,123215,
D,8,Sample X80,128696,
D,9,Sample X81,130457,
D,10,Sample X82,125817,
D,11,Sample X83,123364,
D,12,Sample X84,123226,
D,13,Sample X85,70705,
D,14,Sample X86,73673,
D,15,Sample X87,94542,
D,16,Sample X88,111544,
D,17,Sample X89,121598,
D,18,Sample X90,121069,
D,19,Sample X91,129391,
D,20,Sample X92,132131,
D,21,Sample X93,134997,
D,22,Sample X94,134500,
D,23,Sample X95,125552,
D,24,Sample X96,126002,
E,1,Sample X97,126887,
E,2,Sample X98,46311,
E,3,Sample X99,98573,
E,4,Sample X100,117605,
E,5,Sample X101,128742,
E,6,Sample X102,126454,
E,7,Sample X103,116156,
E,8,Sample X104,117508,
E,9,Sample X105,131935,
E,10,Sample X106,122938,
E,11,Sample X107,126405,
E,12,Sample X108,117171,
E,13,Sample X109,2335,
E,14,Sample X110,2319,
E,15,Sample X111,3129,
E,16,Sample X112,97552,
E,17,Sample X113,114956,
E,18,Sample X114,127840,
E,19,Sample X115,128777,
E,20,Sample X116,127840,
E,21,Sample X117,135053,
E,22,Sample X118,123574,
E,23,Sample X119,127135,
E,24,Sample X120,129078,
F,1,Sample X121,124724,
F,2,Sample X122,129324,
F,3,Sample X123,134846,
F,4,Sample X124,131543,
F,5,Sample X125,127521,
F,6,Sample X126,133689,
F,7,Sample X127,122788,
F,8,Sample X128,122453,
F,9,Sample X129,120209,
