Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,204342,
A,2,Sample X2,179639,
A,3,Sample X3,170901,
A,4,Sample X4,145477,
A,5,Sample X5,168523,
A,6,Sample X6,172782,
A,7,Sample X7,184016,
A,8,Sample X8,154594,
A,9,Sample X9,285,
A,10,Sample X10,170,
A,11,Sample X11,211,
A,12,Sample X12,172,
A,13,Sample X13,22654,
A,14,Sample X14,139578,
A,15,Sample X15,154697,
A,16,Sample X16,154400,
A,17,Sample X17,133697,
A,18,Sample X18,153152,
A,19,Sample X19,203074,
A,20,Sample X20,190065,
A,21,Sample X21,164853,
A,22,Sample X22,188488,
A,23,Sample X23,149466,
A,24,Sample X24,194653,
B,1,Sample X25,176645,
B,2,Sample X26,188374,
B,3,Sample X27,142990,
B,4,Sample X28,173789,
B,5,Sample X29,151118,
B,6,Sample X30,162348,
B,7,Sample X31,161436,
B,8,Sample X32,143464,
B,9,Sample X33,8060,
B,10,Sample X34,6645,
B,11,Sample X35,5914,
B,12,Sample X36,7306,
B,13,Sample X37,12178,
B,14,Sample X38,20761,
B,15,Sample X39,22392,
B,16,Sample X40,51463,
B,17,Sample X41,65101,
B,18,Sample X42,88708,
B,19,Sample X43,126045,
B,20,Sample X44,127243,
B,21,Sample X45,167961,
B,22,Sample X46,151877,
B,23,Sample X47,185362,
B,24,Sample X48,182931,
C,1,Sample X49,204813,
C,2,Sample X50,1743,
C,3,Sample X51,1635,
C,4,Sample X52,1777,
C,5,Sample X53,19608,
C,6,Sample X54,60792,
C,7,Sample X55,89447,
C,8,Sample X56,120742,
C,9,Sample X57,122890,
C,10,Sample X58,171438,
C,11,Sample X59,151647,
C,12,Sample X60,149032,
C,13,Sample X61,172931,
C,14,Sample X62,166462,
C,15,Sample X63,198072,
C,16,Sample X64,154706,
C,17,Sample X65,167340,
C,18,Sample X66,153567,
C,19,Sample X67,160868,
C,20,Sample X68,205461,
C,21,Sample X69,175140,
C,22,Sample X70,152394,
C,23,Sample X71,164429,
C,24,Sample X72,140870,
D,1,Sample X73,218226,
D,2,Sample X74,32568,
D,3,Sample X75,87064,
D,4,Sample X76,177570,
D,5,Sample X77,197148,
D,6,Sample X78,157515,
D,7,Sample X79,163692,
D,8,Sample X80,170846,
D,9,Sample X81,160368,
D,10,Sample X82,152936,
D,11,Sample X83,158433,
D,12,Sample X84,154437,
D,13,Sample X85,127425,
D,14,Sample X86,145560,
D,15,Sample X87,143709,
D,16,Sample X88,176975,
D,17,Sample X89,159365,
D,18,Sample X90,179929,
D,19,Sample X91,187404,
D,20,Sample X92,144455,
D,21,Sample X93,2854,
D,22,Sample X94,157125,
D,23,Sample X95,171719,
D,24,Sample X96,181724,
E,1,Sample X97,189003,
E,2,Sample X98,4250,
E,3,Sample X99,11213,
E,4,Sample X100,32548,
E,5,Sample X101,73922,
E,6,Sample X102,113986,
E,7,Sample X103,146730,
E,8,Sample X104,148091,
E,9,Sample X105,139222,
E,10,Sample X106,162650,
E,11,Sample X107,127938,
