Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,122838,
A,2,Sample X2,130360,
A,3,Sample X3,130912,
A,4,Sample X4,126662,
A,5,Sample X5,127331,
A,6,Sample X6,130556,
A,7,Sample X7,130736,
A,8,Sample X8,129799,
A,9,Sample X9,1741,
A,10,Sample X10,1751,
A,11,Sample X11,1759,
A,12,Sample X12,1763,
A,13,Sample X13,61111,
A,14,Sample X14,58863,
A,15,Sample X15,88042,
A,16,Sample X16,97910,
A,17,Sample X17,109563,
A,18,Sample X18,117290,
A,19,Sample X19,122021,
A,20,Sample X20,129497,
A,21,Sample X21,136369,
A,22,Sample X22,138301,
A,23,Sample X23,131097,
A,24,Sample X24,127195,
B,1,Sample X25,140900,
B,2,Sample X26,138544,
B,3,Sample X27,139358,
B,4,Sample X28,136874,
B,5,Sample X29,139811,
B,6,Sample X30,137772,
B,7,Sample X31,141678,
B,8,Sample X32,130638,
B,9,Sample X33,90096,
B,10,Sample X34,91943,
B,11,Sample X35,95984,
B,12,Sample X36,85336,
B,13,Sample X37,129357,
B,14,Sample X38,135028,
B,15,Sample X39,130264,
B,16,Sample X40,129101,
B,17,Sample X41,126061,
B,18,Sample X42,117386,
B,19,Sample X43,139007,
B,20,Sample X44,137240,
B,21,Sample X45,118583,
B,22,Sample X46,137722,
B,23,Sample X47,125217,
B,24,Sample X48,134373,
C,1,Sample X49,133575,
C,2,Sample X50,142682,
C,3,Sample X51,145038,
C,4,Sample X52,142657,
C,5,Sample X53,135455,
C,6,Sample X54,141424,
C,7,Sample X55,138274,
C,8,Sample X56,125472,
C,9,Sample X57,136918,
C,10,Sample X58,126056,
C,11,Sample X59,137720,
C,12,Sample X60,128227,
C,13,Sample X61,127267,
C,14,Sample X62,131871,
C,15,Sample X63,125875,
C,16,Sample X64,121567,
C,17,Sample X65,114266,
C,18,Sample X66,132564,
C,19,Sample X67,133488,
C,20,Sample X68,138144,
C,21,Sample X69,139659,
C,22,Sample X70,137935,
C,23,Sample X71,134789,
C,24,Sample X72,129449,
D,1,Sample X73,139560,
D,2,Sample X74,111115,
D,3,Sample X75,116468,
D,4,Sample X76,132951,
D,5,Sample X77,143784,
D,6,Sample X78,143891,
D,7,Sample X79,139439,
D,8,Sample X80,137292,
D,9,Sample X81,127067,
D,10,Sample X82,134783,
D,11,Sample X83,186709,
D,12,Sample X84,130118,
D,13,Sample X85,62038,
D,14,Sample X86,66199,
D,15,Sample X87,91347,
D,16,Sample X88,111120,
D,17,Sample X89,106737,
D,18,Sample X90,113401,
D,19,Sample X91,104242,
D,20,Sample X92,121479,
D,21,Sample X93,131565,
D,22,Sample X94,124920,
D,23,Sample X95,124729,
D,24,Sample X96,128862,
E,1,Sample X97,129722,
E,2,Sample X98,61209,
E,3,Sample X99,110012,
E,4,Sample X100,131099,
E,5,Sample X101,136575,
E,6,Sample X102,129395,
E,7,Sample X103,114583,
E,8,Sample X104,121056,
E,9,Sample X105,125302,
E,10,Sample X106,130268,
E,11,Sample X107,134686,
E,12,Sample X108,131275,
E,13,Sample X109,2344,
E,14,Sample X110,2306,
E,15,Sample X111,2781,
E,16,Sample X112,88926,
E,17,Sample X113,101951,
E,18,Sample X114,115197,
E,19,Sample X115,101662,
E,20,Sample X116,133063,
