Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,142563,
A,2,Sample X2,143376,
A,3,Sample X3,149974,
A,4,Sample X4,149148,
A,5,Sample X5,154311,
A,6,Sample X6,150421,
A,7,Sample X7,147762,
A,8,Sample X8,139123,
A,9,Sample X9,2282,
A,10,Sample X10,2276,
A,11,Sample X11,2238,
A,12,Sample X12,2257,
A,13,Sample X13,40164,
A,14,Sample X14,112887,
A,15,Sample X15,111960,
A,16,Sample X16,131655,
A,17,Sample X17,135150,
A,18,Sample X18,137352,
A,19,Sample X19,144331,
A,20,Sample X20,145612,
A,21,Sample X21,146333,
A,22,Sample X22,145949,
A,23,Sample X23,149277,
A,24,Sample X24,144438,
B,1,Sample X25,149073,
B,2,Sample X26,148096,
B,3,Sample X27,153170,
B,4,Sample X28,156047,
B,5,Sample X29,153725,
B,6,Sample X30,145517,
B,7,Sample X31,136803,
B,8,Sample X32,146432,
B,9,Sample X33,109529,
B,10,Sample X34,113543,
B,11,Sample X35,112991,
B,12,Sample X36,110238,
B,13,Sample X37,144936,
B,14,Sample X38,152677,
B,15,Sample X39,151347,
B,16,Sample X40,149625,
B,17,Sample X41,152034,
B,18,Sample X42,147427,
B,19,Sample X43,143048,
B,20,Sample X44,141350,
B,21,Sample X45,144403,
B,22,Sample X46,142591,
B,23,Sample X47,139321,
B,24,Sample X48,139266,
C,1,Sample X49,148014,
C,2,Sample X50,168081,
C,3,Sample X51,166263,
C,4,Sample X52,160907,
C,5,Sample X53,148190,
C,6,Sample X54,138561,
C,7,Sample X55,146060,
C,8,Sample X56,141123,
C,9,Sample X57,147333,
C,10,Sample X58,144860,
C,11,Sample X59,142011,
C,12,Sample X60,141156,
C,13,Sample X61,140744,
C,14,Sample X62,152012,
C,15,Sample X63,145693,
C,16,Sample X64,141507,
C,17,Sample X65,139493,
C,18,Sample X66,146899,
C,19,Sample X67,151315,
C,20,Sample X68,148452,
C,21,Sample X69,150194,
C,22,Sample X70,148785,
C,23,Sample X71,142760,
C,24,Sample X72,149986,
D,1,Sample X73,149717,
D,2,Sample X74,162235,
D,3,Sample X75,156194,
D,4,Sample X76,150056,
D,5,Sample X77,149669,
D,6,Sample X78,120919,
D,7,Sample X79,142829,
D,8,Sample X80,134075,
D,9,Sample X81,146208,
D,10,Sample X82,140489,
D,11,Sample X83,119082,
D,12,Sample X84,127495,
D,13,Sample X85,109117,
D,14,Sample X86,132201,
D,15,Sample X87,140478,
D,16,Sample X88,133666,
D,17,Sample X89,139702,
D,18,Sample X90,134790,
D,19,Sample X91,143968,
D,20,Sample X92,144695,
D,21,Sample X93,145929,
D,22,Sample X94,146558,
D,23,Sample X95,146822,
D,24,Sample X96,143163,
E,1,Sample X97,143649,
E,2,Sample X98,144757,
E,3,Sample X99,149069,
E,4,Sample X100,139195,
E,5,Sample X101,136364,
E,6,Sample X102,143626,
E,7,Sample X103,140333,
E,8,Sample X104,138600,
E,9,Sample X105,142975,
E,10,Sample X106,118647,
E,11,Sample X107,109820,
E,12,Sample X108,130419,
E,13,Sample X109,122268,
E,14,Sample X110,127394,
E,15,Sample X111,141804,
E,16,Sample X112,144481,
E,17,Sample X113,146253,
E,18,Sample X114,132039,
E,19,Sample X115,136990,
E,20,Sample X116,141430,
E,21,Sample X117,149333,
E,22,Sample X118,149411,
E,23,Sample X119,145699,
E,24,Sample X120,153770,
F,1,Sample X121,155741,
F,2,Sample X122,95790,
F,3,Sample X123,89810,
F,4,Sample X124,122526,
F,5,Sample X125,143671,
F,6,Sample X126,145761,
F,7,Sample X127,139772,
F,8,Sample X128,129462,
F,9,Sample X129,119804,
F,10,Sample X130,130258,
F,11,Sample X131,139592,
F,12,Sample X132,126863,
F,13,Sample X133,115995,
F,14,Sample X134,119817,
F,15,Sample X135,122727,
F,16,Sample X136,130666,
F,17,Sample X137,133777,
F,18,Sample X138,131982,
F,19,Sample X139,135979,
F,20,Sample X140,143153,
F,21,Sample X141,141424,
F,22,Sample X142,147021,
F,23,Sample X143,136034,
F,24,Sample X144,141124,
G,1,Sample X145,153385,
G,2,Sample X146,159588,
G,3,Sample X147,149288,
G,4,Sample X148,148006,
G,5,Sample X149,142824,
G,6,Sample X150,153323,
G,7,Sample X151,131770,
G,8,Sample X152,132052,
G,9,Sample X153,127033,
G,10,Sample X154,132326,
G,11,Sample X155,127215,
G,12,Sample X156,124909,
G,13,Sample X157,132320,
G,14,Sample X158,137770,
G,15,Sample X159,126560,
G,16,Sample X160,135371,
G,17,Sample X161,144175,
G,18,Sample X162,149875,
G,19,Sample X163,144876,
G,20,Sample X164,154863,
G,21,Sample X165,147619,
G,22,Sample X166,147018,
G,23,Sample X167,142687,
G,24,Sample X168,143364,
H,1,Sample X169,154484,
H,2,Sample X170,153504,
H,3,Sample X171,158801,
H,4,Sample X172,147721,
H,5,Sample X173,154408,
H,6,Sample X174,140012,
H,7,Sample X175,132101,
H,8,Sample X176,120847,
H,9,Sample X177,120816,
H,10,Sample X178,127448,
H,11,Sample X179,113435,
H,12,Sample X180,108992,
H,13,Sample X181,128398,
H,14,Sample X182,117507,
H,15,Sample X183,112565,
H,16,Sample X184,117656,
H,17,Sample X185,113843,
H,18,Sample X186,118155,
H,19,Sample X187,137419,
H,20,Sample X188,132488,
H,21,Sample X189,145469,
H,22,Sample X190,144481,
H,23,Sample X191,144257,
H,24,Sample X192,142266,
I,1,Sample X193,155919,
I,2,Sample X194,183237,
I,3,Sample X195,177190,
I,4,Sample X196,169195,
I,5,Sample X197,162029,
I,6,Sample X198,150336,
I,7,Sample X199,133319,
I,8,Sample X200,130230,
I,9,Sample X201,139268,
I,10,Sample X202,134708,
I,11,Sample X203,135875,
I,12,Sample X204,128514,
I,13,Sample X205,74354,
I,14,Sample X206,83135,
I,15,Sample X207,114826,
I,16,Sample X208,133447,
I,17,Sample X209,143079,
I,18,Sample X210,142521,
I,19,Sample X211,147749,
I,20,Sample X212,150840,
I,21,Sample X213,149567,
I,22,Sample X214,149498,
I,23,Sample X215,131291,
I,24,Sample X216,141677,
J,1,Sample X217,159533,
J,2,Sample X218,166360,
J,3,Sample X219,161600,
J,4,Sample X220,163791,
J,5,Sample X221,154870,
J,6,Sample X222,154367,
