Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,248639,
A,2,Sample X2,176390,
A,3,Sample X3,179901,
A,4,Sample X4,192553,
A,5,Sample X5,171978,
A,6,Sample X6,216455,
A,7,Sample X7,176871,
A,8,Sample X8,183738,
A,9,Sample X9,345,
A,10,Sample X10,255,
A,11,Sample X11,223,
A,12,Sample X12,226,
A,13,Sample X13,36238,
A,14,Sample X14,195924,
A,15,Sample X15,163075,
A,16,Sample X16,229889,
A,17,Sample X17,169025,
A,18,Sample X18,187145,
A,19,Sample X19,222630,
A,20,Sample X20,167022,
A,21,Sample X21,243110,
A,22,Sample X22,217136,
A,23,Sample X23,254167,
A,24,Sample X24,209555,
B,1,Sample X25,277294,
B,2,Sample X26,216649,
B,3,Sample X27,182507,
B,4,Sample X28,233550,
B,5,Sample X29,170241,
B,6,Sample X30,197722,
B,7,Sample X31,189041,
B,8,Sample X32,203821,
B,9,Sample X33,8316,
B,10,Sample X34,7505,
B,11,Sample X35,8235,
B,12,Sample X36,7814,
B,13,Sample X37,13741,
B,14,Sample X38,30615,
B,15,Sample X39,45629,
B,16,Sample X40,62880,
B,17,Sample X41,104007,
B,18,Sample X42,165117,
B,19,Sample X43,188288,
B,20,Sample X44,220027,
B,21,Sample X45,192701,
B,22,Sample X46,206967,
B,23,Sample X47,269960,
B,24,Sample X48,301407,
C,1,Sample X49,236488,
C,2,Sample X50,62140,
C,3,Sample X51,80603,
C,4,Sample X52,126243,
C,5,Sample X53,166894,
C,6,Sample X54,167854,
C,7,Sample X55,186900,
C,8,Sample X56,208695,
C,9,Sample X57,195561,
C,10,Sample X58,270607,
C,11,Sample X59,191159,
C,12,Sample X60,209147,
C,13,Sample X61,34358,
C,14,Sample X62,63166,
C,15,Sample X63,116505,
C,16,Sample X64,123900,
C,17,Sample X65,215387,
C,18,Sample X66,100772,
C,19,Sample X67,182957,
C,20,Sample X68,190901,
C,21,Sample X69,209653,
C,22,Sample X70,196331,
C,23,Sample X71,204641,
C,24,Sample X72,276444,
D,1,Sample X73,249970,
D,2,Sample X74,123809,
D,3,Sample X75,132494,
D,4,Sample X76,139681,
D,5,Sample X77,193216,
D,6,Sample X78,226672,
D,7,Sample X79,226096,
D,8,Sample X80,191247,
D,9,Sample X81,184418,
D,10,Sample X82,233116,
D,11,Sample X83,245234,
D,12,Sample X84,195603,
D,13,Sample X85,197140,
D,14,Sample X86,213050,
D,15,Sample X87,197987,
D,16,Sample X88,185132,
D,17,Sample X89,192372,
D,18,Sample X90,213444,
D,19,Sample X91,178220,
D,20,Sample X92,215330,
D,21,Sample X93,252544,
D,22,Sample X94,221484,
D,23,Sample X95,202812,
D,24,Sample X96,227876,
E,1,Sample X97,246176,
E,2,Sample X98,82637,
E,3,Sample X99,92266,
E,4,Sample X100,133884,
E,5,Sample X101,187862,
E,6,Sample X102,189101,
E,7,Sample X103,232488,
E,8,Sample X104,211936,
E,9,Sample X105,189114,
E,10,Sample X106,171806,
E,11,Sample X107,193277,
E,12,Sample X108,226855,
E,13,Sample X109,130956,
E,14,Sample X110,167769,
E,15,Sample X111,195531,
E,16,Sample X112,213832,
E,17,Sample X113,251023,
E,18,Sample X114,235546,
E,19,Sample X115,218194,
E,20,Sample X116,223530,
E,21,Sample X117,195654,
E,22,Sample X118,257586,
E,23,Sample X119,255396,
E,24,Sample X120,246004,
F,1,Sample X121,249123,
F,2,Sample X122,9706,
F,3,Sample X123,20333,
F,4,Sample X124,44349,
F,5,Sample X125,101623,
F,6,Sample X126,171430,
F,7,Sample X127,221623,
F,8,Sample X128,208229,
F,9,Sample X129,199490,
F,10,Sample X130,245451,
F,11,Sample X131,190824,
F,12,Sample X132,227775,
F,13,Sample X133,292615,
F,14,Sample X134,319524,
F,15,Sample X135,261367,
F,16,Sample X136,284262,
F,17,Sample X137,235736,
F,18,Sample X138,283862,
F,19,Sample X139,279717,
F,20,Sample X140,252960,
F,21,Sample X141,260511,
F,22,Sample X142,213013,
F,23,Sample X143,225941,
F,24,Sample X144,246242,
G,1,Sample X145,203401,
G,2,Sample X146,127654,
G,3,Sample X147,219091,
G,4,Sample X148,245735,
G,5,Sample X149,262071,
G,6,Sample X150,200746,
G,7,Sample X151,250555,
G,8,Sample X152,252147,
G,9,Sample X153,248111,
G,10,Sample X154,240694,
G,11,Sample X155,218448,
G,12,Sample X156,206228,
G,13,Sample X157,28778,
G,14,Sample X158,34357,
G,15,Sample X159,29368,
G,16,Sample X160,27566,
G,17,Sample X161,8079,
G,18,Sample X162,36663,
G,19,Sample X163,78790,
G,20,Sample X164,116310,
G,21,Sample X165,198807,
G,22,Sample X166,212288,
G,23,Sample X167,211372,
G,24,Sample X168,289444,
H,1,Sample X169,228340,
H,2,Sample X170,195330,
H,3,Sample X171,253462,
H,4,Sample X172,223607,
H,5,Sample X173,185929,
H,6,Sample X174,202072,
H,7,Sample X175,207310,
H,8,Sample X176,172336,
H,9,Sample X177,202818,
H,10,Sample X178,178178,
H,11,Sample X179,224758,
H,12,Sample X180,207949,
H,13,Sample X181,151588,
H,14,Sample X182,186623,
H,15,Sample X183,266117,
H,16,Sample X184,282612,
H,17,Sample X185,311655,
H,18,Sample X186,286356,
H,19,Sample X187,235711,
H,20,Sample X188,227202,
H,21,Sample X189,229222,
H,22,Sample X190,217688,
H,23,Sample X191,242957,
H,24,Sample X192,261688,
I,1,Sample X193,250763,
I,2,Sample X194,165483,
I,3,Sample X195,194818,
I,4,Sample X196,201469,
I,5,Sample X197,144406,
I,6,Sample X198,161505,
I,7,Sample X199,139482,
I,8,Sample X200,164909,
I,9,Sample X201,156960,
I,10,Sample X202,13718,
I,11,Sample X203,200289,
I,12,Sample X204,240019,
I,13,Sample X205,3838,
I,14,Sample X206,5277,
I,15,Sample X207,9142,
I,16,Sample X208,11539,
I,17,Sample X209,16287,
I,18,Sample X210,17260,
I,19,Sample X211,28014,
I,20,Sample X212,69822,
I,21,Sample X213,138216,
I,22,Sample X214,208582,
