Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,146433,
A,2,Sample X2,69458,
A,3,Sample X3,140713,
A,4,Sample X4,153221,
A,5,Sample X5,146517,
A,6,Sample X6,136075,
A,7,Sample X7,159516,
A,8,Sample X8,137393,
A,9,Sample X9,1631,
A,10,Sample X10,2915,
A,11,Sample X11,2507,
A,12,Sample X12,2885,
A,13,Sample X13,79020,
A,14,Sample X14,110301,
A,15,Sample X15,118573,
A,16,Sample X16,72812,
A,17,Sample X17,131177,
A,18,Sample X18,147569,
A,19,Sample X19,140627,
A,20,Sample X20,152564,
A,21,Sample X21,141334,
A,22,Sample X22,147977,
A,23,Sample X23,148644,
A,24,Sample X24,52916,
B,1,Sample X25,161649,
B,2,Sample X26,106643,
B,3,Sample X27,161595,
B,4,Sample X28,85429,
B,5,Sample X29,158924,
B,6,Sample X30,157603,
B,7,Sample X31,100664,
B,8,Sample X32,70825,
B,9,Sample X33,48880,
B,10,Sample X34,92621,
B,11,Sample X35,88217,
B,12,Sample X36,89432,
B,13,Sample X37,130024,
B,14,Sample X38,68879,
B,15,Sample X39,156594,
B,16,Sample X40,156510,
B,17,Sample X41,162829,
B,18,Sample X42,135989,
B,19,Sample X43,148374,
B,20,Sample X44,143536,
B,21,Sample X45,157126,
B,22,Sample X46,154663,
B,23,Sample X47,147025,
B,24,Sample X48,152367,
C,1,Sample X49,160958,
C,2,Sample X50,3415,
C,3,Sample X51,3461,
C,4,Sample X52,92530,
C,5,Sample X53,130687,
C,6,Sample X54,139107,
C,7,Sample X55,144660,
C,8,Sample X56,149740,
C,9,Sample X57,138585,
C,10,Sample X58,134910,
C,11,Sample X59,136156,
C,12,Sample X60,124676,
C,13,Sample X61,116763,
C,14,Sample X62,137595,
C,15,Sample X63,147636,
C,16,Sample X64,135875,
C,17,Sample X65,149506,
C,18,Sample X66,129596,
C,19,Sample X67,110645,
C,20,Sample X68,149979,
C,21,Sample X69,133234,
C,22,Sample X70,131967,
C,23,Sample X71,136374,
C,24,Sample X72,78920,
D,1,Sample X73,163638,
D,2,Sample X74,27012,
D,3,Sample X75,96469,
D,4,Sample X76,61402,
D,5,Sample X77,64959,
D,6,Sample X78,84019,
D,7,Sample X79,58888,
D,8,Sample X80,134473,
D,9,Sample X81,104182,
D,10,Sample X82,147016,
D,11,Sample X83,144040,
D,12,Sample X84,104369,
D,13,Sample X85,109205,
D,14,Sample X86,79209,
D,15,Sample X87,104778,
D,16,Sample X88,114832,
D,17,Sample X89,51746,
D,18,Sample X90,125150,
D,19,Sample X91,112085,
D,20,Sample X92,77470,
D,21,Sample X93,151554,
D,22,Sample X94,148025,
D,23,Sample X95,154254,
D,24,Sample X96,148406,
E,1,Sample X97,162875,
E,2,Sample X98,47932,
E,3,Sample X99,80471,
E,4,Sample X100,153543,
E,5,Sample X101,61014,
E,6,Sample X102,158072,
E,7,Sample X103,148704,
E,8,Sample X104,58036,
E,9,Sample X105,150830,
E,10,Sample X106,133305,
E,11,Sample X107,53882,
E,12,Sample X108,118295,
E,13,Sample X109,3382,
E,14,Sample X110,3346,
E,15,Sample X111,3338,
E,16,Sample X112,3286,
E,17,Sample X113,3416,
E,18,Sample X114,3365,
E,19,Sample X115,3429,
E,20,Sample X116,70100,
E,21,Sample X117,140642,
E,22,Sample X118,127484,
E,23,Sample X119,158832,
E,24,Sample X120,139077,
F,1,Sample X121,156880,
F,2,Sample X122,89679,
F,3,Sample X123,130500,
F,4,Sample X124,145666,
F,5,Sample X125,149099,
F,6,Sample X126,105409,
F,7,Sample X127,78657,
F,8,Sample X128,132867,
F,9,Sample X129,125714,
F,10,Sample X130,138405,
F,11,Sample X131,88774,
F,12,Sample X132,135034,
F,13,Sample X133,9583,
F,14,Sample X134,18321,
F,15,Sample X135,12769,
F,16,Sample X136,44070,
F,17,Sample X137,129620,
F,18,Sample X138,85416,
F,19,Sample X139,78365,
F,20,Sample X140,131860,
F,21,Sample X141,141551,
F,22,Sample X142,147118,
F,23,Sample X143,148608,
F,24,Sample X144,148438,
G,1,Sample X145,164676,
G,2,Sample X146,57512,
G,3,Sample X147,121226,
G,4,Sample X148,146536,
G,5,Sample X149,142639,
G,6,Sample X150,155428,
G,7,Sample X151,140852,
G,8,Sample X152,57294,
G,9,Sample X153,142644,
G,10,Sample X154,44068,
G,11,Sample X155,74742,
G,12,Sample X156,82171,
G,13,Sample X157,103879,
G,14,Sample X158,105839,
G,15,Sample X159,78825,
G,16,Sample X160,88143,
G,17,Sample X161,141705,
G,18,Sample X162,133132,
G,19,Sample X163,147384,
G,20,Sample X164,141847,
G,21,Sample X165,139895,
G,22,Sample X166,145770,
G,23,Sample X167,157739,
G,24,Sample X168,79538,
H,1,Sample X169,93514,
H,2,Sample X170,166483,
H,3,Sample X171,129881,
H,4,Sample X172,155727,
H,5,Sample X173,152471,
H,6,Sample X174,136562,
H,7,Sample X175,136555,
H,8,Sample X176,130527,
H,9,Sample X177,144218,
H,10,Sample X178,52816,
H,11,Sample X179,134499,
H,12,Sample X180,51298,
H,13,Sample X181,94236,
H,14,Sample X182,130072,
H,15,Sample X183,126127,
H,16,Sample X184,61925,
H,17,Sample X185,125999,
H,18,Sample X186,90781,
H,19,Sample X187,109901,
H,20,Sample X188,132791,
H,21,Sample X189,146431,
H,22,Sample X190,145694,
H,23,Sample X191,137078,
H,24,Sample X192,143263,
I,1,Sample X193,157547,
I,2,Sample X194,148386,
I,3,Sample X195,161074,
I,4,Sample X196,165099,
I,5,Sample X197,144277,
I,6,Sample X198,69935,
I,7,Sample X199,52836,
I,8,Sample X200,72871,
I,9,Sample X201,65587,
I,10,Sample X202,122187,
I,11,Sample X203,74556,
I,12,Sample X204,131216,
I,13,Sample X205,3419,
I,14,Sample X206,8661,
I,15,Sample X207,91601,
I,16,Sample X208,84860,
I,17,Sample X209,46371,
I,18,Sample X210,79411,
I,19,Sample X211,129183,
I,20,Sample X212,114732,
I,21,Sample X213,138512,
I,22,Sample X214,119002,
I,23,Sample X215,65102,
I,24,Sample X216,150049,
J,1,Sample X217,66943,
J,2,Sample X218,68951,
J,3,Sample X219,147700,
J,4,Sample X220,139653,
J,5,Sample X221,146926,
J,6,Sample X222,133531,
J,7,Sample X223,142297,
J,8,Sample X224,132157,
J,9,Sample X225,63757,
J,10,Sample X226,146244,
J,11,Sample X227,110354,
J,12,Sample X228,137589,
J,13,Sample X229,115555,
J,14,Sample X230,52352,
J,15,Sample X231,95086,
J,16,Sample X232,85721,
J,17,Sample X233,101598,
J,18,Sample X234,123743,
J,19,Sample X235,65840,
J,20,Sample X236,115482,
J,21,Sample X237,138386,
J,22,Sample X238,132165,
J,23,Sample X239,155460,
J,24,Sample X240,153653,
K,1,Sample X241,99543,
K,2,Sample X242,59524,
K,3,Sample X243,71247,
K,4,Sample X244,131296,
K,5,Sample X245,81241,
K,6,Sample X246,147874,
K,7,Sample X247,146091,
K,8,Sample X248,151174,
K,9,Sample X249,138549,
K,10,Sample X250,100794,
K,11,Sample X251,113327,
K,12,Sample X252,85570,
K,13,Sample X253,147863,
K,14,Sample X254,92633,
K,15,Sample X255,123358,
K,16,Sample X256,88890,
K,17,Sample X257,86791,
K,18,Sample X258,120974,
K,19,Sample X259,76444,
K,20,Sample X260,78227,
K,21,Sample X261,150932,
K,22,Sample X262,111159,
K,23,Sample X263,153338,
K,24,Sample X264,151231,
L,1,Sample X265,160137,
L,2,Sample X266,66836,
L,3,Sample X267,67149,
L,4,Sample X268,80809,
L,5,Sample X269,153015,
L,6,Sample X270,149381,
L,7,Sample X271,150559,
L,8,Sample X272,111980,
L,9,Sample X273,131767,
L,10,Sample X274,61030,
L,11,Sample X275,57326,
L,12,Sample X276,63418,
L,13,Sample X277,148378,
L,14,Sample X278,72907,
L,15,Sample X279,137372,
L,16,Sample X280,106100,
L,17,Sample X281,127860,
L,18,Sample X282,145956,
L,19,Sample X283,121501,
L,20,Sample X284,103391,
L,21,Sample X285,103003,
L,22,Sample X286,145443,
L,23,Sample X287,151606,
L,24,Sample X288,158272,
M,1,Sample X289,155083,
M,2,Sample X290,148907,
M,3,Sample X291,83076,
M,4,Sample X292,147352,
M,5,Sample X293,128873,
M,6,Sample X294,86115,
M,7,Sample X295,79850,
M,8,Sample X296,158553,
M,9,Sample X297,131039,
M,10,Sample X298,156078,
M,11,Sample X299,85993,
M,12,Sample X300,96210,
M,13,Sample X301,139208,
M,14,Sample X302,141937,
M,15,Sample X303,141868,
M,16,Sample X304,142490,
M,17,Sample X305,152869,
M,18,Sample X306,155528,
M,19,Sample X307,152280,
M,20,Sample X308,117086,
M,21,Sample X309,133777,
M,22,Sample X310,154185,
M,23,Sample X311,154445,
M,24,Sample X312,154190,
N,1,Sample X313,81395,
N,2,Sample X314,70491,
N,3,Sample X315,52487,
N,4,Sample X316,132875,
N,5,Sample X317,140567,
N,6,Sample X318,150270,
N,7,Sample X319,157740,
