Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,136147,
A,2,Sample X2,141008,
A,3,Sample X3,141489,
A,4,Sample X4,140810,
A,5,Sample X5,143006,
A,6,Sample X6,141847,
A,7,Sample X7,142836,
A,8,Sample X8,143959,
A,9,Sample X9,2258,
A,10,Sample X10,2246,
A,11,Sample X11,2247,
A,12,Sample X12,2237,
A,13,Sample X13,50789,
A,14,Sample X14,115610,
A,15,Sample X15,122808,
A,16,Sample X16,94916,
A,17,Sample X17,131557,
A,18,Sample X18,140689,
A,19,Sample X19,135799,
A,20,Sample X20,140613,
A,21,Sample X21,145705,
A,22,Sample X22,148380,
A,23,Sample X23,135972,
A,24,Sample X24,142763,
B,1,Sample X25,137656,
B,2,Sample X26,137106,
B,3,Sample X27,141243,
B,4,Sample X28,145506,
B,5,Sample X29,142439,
B,6,Sample X30,135798,
B,7,Sample X31,134793,
B,8,Sample X32,127032,
B,9,Sample X33,106564,
B,10,Sample X34,109834,
B,11,Sample X35,108692,
B,12,Sample X36,108383,
B,13,Sample X37,142742,
B,14,Sample X38,150569,
B,15,Sample X39,153214,
B,16,Sample X40,148184,
B,17,Sample X41,149570,
B,18,Sample X42,145894,
B,19,Sample X43,145033,
B,20,Sample X44,143937,
B,21,Sample X45,148129,
B,22,Sample X46,141781,
B,23,Sample X47,144327,
B,24,Sample X48,144636,
C,1,Sample X49,134721,
C,2,Sample X50,150005,
C,3,Sample X51,137393,
C,4,Sample X52,141801,
C,5,Sample X53,140532,
C,6,Sample X54,128226,
C,7,Sample X55,136113,
C,8,Sample X56,133833,
C,9,Sample X57,130529,
C,10,Sample X58,133739,
C,11,Sample X59,141557,
C,12,Sample X60,143194,
C,13,Sample X61,139467,
C,14,Sample X62,133006,
C,15,Sample X63,144620,
C,16,Sample X64,143915,
C,17,Sample X65,139172,
C,18,Sample X66,140292,
C,19,Sample X67,149767,
C,20,Sample X68,148345,
C,21,Sample X69,144198,
C,22,Sample X70,149268,
C,23,Sample X71,152248,
C,24,Sample X72,135611,
D,1,Sample X73,136756,
D,2,Sample X74,135296,
D,3,Sample X75,139677,
D,4,Sample X76,144054,
D,5,Sample X77,144226,
D,6,Sample X78,142605,
D,7,Sample X79,136102,
D,8,Sample X80,136057,
D,9,Sample X81,142816,
D,10,Sample X82,138931,
D,11,Sample X83,147618,
D,12,Sample X84,136143,
D,13,Sample X85,139931,
D,14,Sample X86,140551,
D,15,Sample X87,131386,
D,16,Sample X88,142721,
D,17,Sample X89,150451,
D,18,Sample X90,145388,
D,19,Sample X91,137829,
D,20,Sample X92,147951,
D,21,Sample X93,150081,
D,22,Sample X94,152809,
D,23,Sample X95,150656,
D,24,Sample X96,141642,
E,1,Sample X97,136804,
E,2,Sample X98,154707,
E,3,Sample X99,157345,
E,4,Sample X100,145508,
E,5,Sample X101,147416,
E,6,Sample X102,133759,
E,7,Sample X103,141274,
E,8,Sample X104,138922,
E,9,Sample X105,139693,
E,10,Sample X106,141398,
E,11,Sample X107,136867,
E,12,Sample X108,144049,
E,13,Sample X109,145977,
E,14,Sample X110,148188,
E,15,Sample X111,150388,
E,16,Sample X112,146895,
E,17,Sample X113,142153,
E,18,Sample X114,144744,
E,19,Sample X115,141099,
E,20,Sample X116,151561,
E,21,Sample X117,146033,
E,22,Sample X118,149560,
E,23,Sample X119,150688,
E,24,Sample X120,147254,
F,1,Sample X121,143659,
F,2,Sample X122,144364,
F,3,Sample X123,143575,
F,4,Sample X124,126627,
F,5,Sample X125,136476,
F,6,Sample X126,133657,
F,7,Sample X127,128178,
F,8,Sample X128,132309,
F,9,Sample X129,130592,
F,10,Sample X130,145854,
F,11,Sample X131,138828,
F,12,Sample X132,153544,
F,13,Sample X133,2639,
F,14,Sample X134,2647,
F,15,Sample X135,134618,
F,16,Sample X136,150225,
F,17,Sample X137,142348,
F,18,Sample X138,137948,
F,19,Sample X139,141690,
F,20,Sample X140,143355,
F,21,Sample X141,155324,
F,22,Sample X142,150660,
F,23,Sample X143,150864,
F,24,Sample X144,140291,
G,1,Sample X145,139627,
G,2,Sample X146,2790,
G,3,Sample X147,2780,
G,4,Sample X148,2865,
G,5,Sample X149,131636,
G,6,Sample X150,146192,
G,7,Sample X151,141695,
G,8,Sample X152,139419,
G,9,Sample X153,130696,
G,10,Sample X154,129853,
G,11,Sample X155,132521,
G,12,Sample X156,129490,
G,13,Sample X157,120953,
G,14,Sample X158,119794,
G,15,Sample X159,130272,
G,16,Sample X160,149136,
G,17,Sample X161,147441,
G,18,Sample X162,108327,
G,19,Sample X163,135604,
G,20,Sample X164,150281,
G,21,Sample X165,145025,
G,22,Sample X166,152618,
G,23,Sample X167,151431,
G,24,Sample X168,146094,
H,1,Sample X169,144569,
H,2,Sample X170,150300,
H,3,Sample X171,142992,
H,4,Sample X172,149585,
H,5,Sample X173,149057,
H,6,Sample X174,147094,
H,7,Sample X175,142714,
H,8,Sample X176,143744,
H,9,Sample X177,137410,
H,10,Sample X178,126544,
H,11,Sample X179,127326,
H,12,Sample X180,129514,
H,13,Sample X181,124709,
H,14,Sample X182,131371,
H,15,Sample X183,126229,
H,16,Sample X184,120958,
H,17,Sample X185,128208,
H,18,Sample X186,145444,
H,19,Sample X187,152137,
H,20,Sample X188,153782,
H,21,Sample X189,123183,
H,22,Sample X190,148081,
H,23,Sample X191,137423,
H,24,Sample X192,148006,
I,1,Sample X193,140092,
I,2,Sample X194,154245,
I,3,Sample X195,143263,
I,4,Sample X196,136702,
I,5,Sample X197,139672,
I,6,Sample X198,145379,
I,7,Sample X199,143756,
I,8,Sample X200,141252,
I,9,Sample X201,155712,
I,10,Sample X202,129299,
I,11,Sample X203,134658,
I,12,Sample X204,128629,
I,13,Sample X205,118326,
I,14,Sample X206,127439,
I,15,Sample X207,135812,
I,16,Sample X208,133656,
I,17,Sample X209,139385,
I,18,Sample X210,140416,
I,19,Sample X211,142530,
I,20,Sample X212,154019,
I,21,Sample X213,149528,
I,22,Sample X214,151094,
I,23,Sample X215,162616,
I,24,Sample X216,149533,
J,1,Sample X217,138961,
J,2,Sample X218,138356,
J,3,Sample X219,146071,
J,4,Sample X220,152517,
J,5,Sample X221,144075,
J,6,Sample X222,141237,
J,7,Sample X223,138496,
J,8,Sample X224,141915,
J,9,Sample X225,141741,
J,10,Sample X226,142727,
J,11,Sample X227,140396,
J,12,Sample X228,161362,
J,13,Sample X229,140456,
J,14,Sample X230,137700,
J,15,Sample X231,165121,
J,16,Sample X232,148379,
J,17,Sample X233,144357,
J,18,Sample X234,153544,
J,19,Sample X235,146891,
J,20,Sample X236,148095,
J,21,Sample X237,153265,
J,22,Sample X238,149449,
J,23,Sample X239,148004,
J,24,Sample X240,133339,
K,1,Sample X241,142236,
K,2,Sample X242,127715,
K,3,Sample X243,129008,
K,4,Sample X244,133262,
K,5,Sample X245,135215,
K,6,Sample X246,140971,
K,7,Sample X247,140690,
K,8,Sample X248,137539,
K,9,Sample X249,142634,
K,10,Sample X250,144019,
K,11,Sample X251,142212,
K,12,Sample X252,139510,
K,13,Sample X253,140975,
K,14,Sample X254,131534,
K,15,Sample X255,144256,
K,16,Sample X256,146101,
K,17,Sample X257,145814,
K,18,Sample X258,146288,
K,19,Sample X259,145131,
K,20,Sample X260,137213,
K,21,Sample X261,147855,
K,22,Sample X262,148976,
K,23,Sample X263,152816,
K,24,Sample X264,137830,
L,1,Sample X265,145348,
L,2,Sample X266,141557,
L,3,Sample X267,148456,
L,4,Sample X268,150252,
L,5,Sample X269,145490,
L,6,Sample X270,147751,
L,7,Sample X271,146243,
L,8,Sample X272,152374,
L,9,Sample X273,162972,
L,10,Sample X274,145467,
L,11,Sample X275,148750,
L,12,Sample X276,141404,
L,13,Sample X277,150871,
L,14,Sample X278,150460,
L,15,Sample X279,145639,
L,16,Sample X280,143191,
L,17,Sample X281,148871,
L,18,Sample X282,148446,
L,19,Sample X283,143128,
L,20,Sample X284,148482,
L,21,Sample X285,141611,
L,22,Sample X286,150025,
L,23,Sample X287,158609,
L,24,Sample X288,147714,
M,1,Sample X289,150104,
M,2,Sample X290,148966,
M,3,Sample X291,140962,
M,4,Sample X292,143807,
M,5,Sample X293,145995,
M,6,Sample X294,135424,
M,7,Sample X295,144975,
M,8,Sample X296,147308,
M,9,Sample X297,148054,
M,10,Sample X298,140486,
M,11,Sample X299,145051,
M,12,Sample X300,148937,
M,13,Sample X301,143466,
M,14,Sample X302,150342,
M,15,Sample X303,145059,
