Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,162982,
A,2,Sample X2,140180,
A,3,Sample X3,158694,
A,4,Sample X4,144852,
A,5,Sample X5,154309,
A,6,Sample X6,144584,
A,7,Sample X7,147747,
A,8,Sample X8,148862,
A,9,Sample X9,321,
A,10,Sample X10,232,
A,11,Sample X11,185,
A,12,Sample X12,231,
A,13,Sample X13,50924,
A,14,Sample X14,122029,
A,15,Sample X15,123563,
A,16,Sample X16,138337,
A,17,Sample X17,155982,
A,18,Sample X18,142219,
A,19,Sample X19,167994,
A,20,Sample X20,144827,
A,21,Sample X21,147464,
A,22,Sample X22,168738,
A,23,Sample X23,196530,
A,24,Sample X24,160030,
B,1,Sample X25,201046,
B,2,Sample X26,167275,
B,3,Sample X27,128809,
B,4,Sample X28,141576,
B,5,Sample X29,141890,
B,6,Sample X30,155431,
B,7,Sample X31,140154,
B,8,Sample X32,160201,
B,9,Sample X33,9052,
B,10,Sample X34,10278,
B,11,Sample X35,10216,
B,12,Sample X36,7731,
B,13,Sample X37,10630,
B,14,Sample X38,14008,
B,15,Sample X39,16369,
B,16,Sample X40,28607,
B,17,Sample X41,48822,
B,18,Sample X42,81567,
B,19,Sample X43,125073,
B,20,Sample X44,120857,
B,21,Sample X45,130044,
B,22,Sample X46,140098,
B,23,Sample X47,142801,
B,24,Sample X48,163254,
C,1,Sample X49,164216,
C,2,Sample X50,35836,
C,3,Sample X51,70957,
C,4,Sample X52,110388,
C,5,Sample X53,137757,
C,6,Sample X54,124147,
C,7,Sample X55,153946,
C,8,Sample X56,143758,
C,9,Sample X57,144697,
C,10,Sample X58,155670,
C,11,Sample X59,129212,
C,12,Sample X60,159227,
C,13,Sample X61,65299,
C,14,Sample X62,106893,
C,15,Sample X63,115960,
C,16,Sample X64,157941,
C,17,Sample X65,157955,
C,18,Sample X66,146539,
C,19,Sample X67,148135,
C,20,Sample X68,144788,
C,21,Sample X69,162508,
C,22,Sample X70,147498,
C,23,Sample X71,146473,
C,24,Sample X72,166811,
D,1,Sample X73,191898,
D,2,Sample X74,2273,
D,3,Sample X75,8209,
D,4,Sample X76,32229,
D,5,Sample X77,76701,
D,6,Sample X78,114681,
D,7,Sample X79,107871,
D,8,Sample X80,154805,
D,9,Sample X81,145614,
D,10,Sample X82,159485,
D,11,Sample X83,164461,
D,12,Sample X84,145479,
D,13,Sample X85,81423,
D,14,Sample X86,105226,
D,15,Sample X87,108266,
D,16,Sample X88,138854,
D,17,Sample X89,112004,
D,18,Sample X90,101783,
D,19,Sample X91,75806,
D,20,Sample X92,76906,
D,21,Sample X93,77381,
D,22,Sample X94,127837,
D,23,Sample X95,150155,
D,24,Sample X96,156373,
E,1,Sample X97,142906,
E,2,Sample X98,52203,
E,3,Sample X99,74946,
E,4,Sample X100,88077,
E,5,Sample X101,118798,
E,6,Sample X102,156572,
E,7,Sample X103,146996,
E,8,Sample X104,154779,
E,9,Sample X105,182265,
E,10,Sample X106,163938,
E,11,Sample X107,174620,
E,12,Sample X108,141101,
E,13,Sample X109,964,
E,14,Sample X110,1035,
E,15,Sample X111,1465,
E,16,Sample X112,37632,
E,17,Sample X113,101852,
E,18,Sample X114,127342,
E,19,Sample X115,140591,
E,20,Sample X116,158929,
E,21,Sample X117,141305,
E,22,Sample X118,145535,
E,23,Sample X119,172542,
E,24,Sample X120,159694,
F,1,Sample X121,156272,
F,2,Sample X122,3959,
F,3,Sample X123,4625,
F,4,Sample X124,19038,
F,5,Sample X125,64349,
F,6,Sample X126,101714,
F,7,Sample X127,115101,
F,8,Sample X128,130631,
F,9,Sample X129,169121,
F,10,Sample X130,152962,
F,11,Sample X131,148222,
F,12,Sample X132,141408,
F,13,Sample X133,4897,
F,14,Sample X134,8065,
F,15,Sample X135,19346,
F,16,Sample X136,40784,
F,17,Sample X137,86818,
F,18,Sample X138,93182,
F,19,Sample X139,127969,
F,20,Sample X140,134948,
F,21,Sample X141,151730,
F,22,Sample X142,129806,
F,23,Sample X143,151320,
F,24,Sample X144,162439,
G,1,Sample X145,187481,
G,2,Sample X146,125284,
G,3,Sample X147,118698,
G,4,Sample X148,143600,
G,5,Sample X149,136772,
G,6,Sample X150,167515,
G,7,Sample X151,140311,
G,8,Sample X152,145607,
G,9,Sample X153,164821,
G,10,Sample X154,179612,
G,11,Sample X155,153773,
G,12,Sample X156,139507,
G,13,Sample X157,3583,
G,14,Sample X158,7032,
G,15,Sample X159,16167,
G,16,Sample X160,50900,
G,17,Sample X161,80983,
G,18,Sample X162,96877,
G,19,Sample X163,128757,
G,20,Sample X164,156292,
G,21,Sample X165,172679,
G,22,Sample X166,153795,
G,23,Sample X167,167437,
G,24,Sample X168,167742,
H,1,Sample X169,192797,
H,2,Sample X170,180420,
H,3,Sample X171,155775,
H,4,Sample X172,139372,
H,5,Sample X173,145166,
H,6,Sample X174,132779,
H,7,Sample X175,137213,
H,8,Sample X176,128411,
H,9,Sample X177,117697,
H,10,Sample X178,144041,
H,11,Sample X179,133522,
H,12,Sample X180,155752,
H,13,Sample X181,115409,
H,14,Sample X182,134076,
H,15,Sample X183,134967,
H,16,Sample X184,160667,
H,17,Sample X185,171293,
H,18,Sample X186,155391,
H,19,Sample X187,169656,
H,20,Sample X188,153539,
H,21,Sample X189,159623,
H,22,Sample X190,135899,
H,23,Sample X191,146821,
H,24,Sample X192,153741,
I,1,Sample X193,142813,
I,2,Sample X194,66215,
I,3,Sample X195,77036,
I,4,Sample X196,120958,
I,5,Sample X197,127081,
I,6,Sample X198,160748,
I,7,Sample X199,154076,
I,8,Sample X200,133318,
I,9,Sample X201,152221,
I,10,Sample X202,155785,
I,11,Sample X203,153531,
I,12,Sample X204,153349,
I,13,Sample X205,1222,
I,14,Sample X206,1211,
I,15,Sample X207,6360,
I,16,Sample X208,94010,
I,17,Sample X209,118873,
I,18,Sample X210,182656,
I,19,Sample X211,146513,
I,20,Sample X212,143036,
I,21,Sample X213,171303,
I,22,Sample X214,112888,
I,23,Sample X215,149320,
I,24,Sample X216,160719,
J,1,Sample X217,138499,
J,2,Sample X218,138941,
J,3,Sample X219,117272,
J,4,Sample X220,142040,
J,5,Sample X221,150351,
J,6,Sample X222,140294,
J,7,Sample X223,163643,
J,8,Sample X224,153999,
J,9,Sample X225,155945,
J,10,Sample X226,152102,
J,11,Sample X227,172709,
J,12,Sample X228,145911,
J,13,Sample X229,135629,
J,14,Sample X230,127985,
J,15,Sample X231,139595,
J,16,Sample X232,146944,
J,17,Sample X233,159099,
J,18,Sample X234,177746,
J,19,Sample X235,140217,
J,20,Sample X236,144220,
J,21,Sample X237,148666,
J,22,Sample X238,124843,
J,23,Sample X239,181830,
J,24,Sample X240,174690,
K,1,Sample X241,172896,
K,2,Sample X242,139522,
K,3,Sample X243,137820,
K,4,Sample X244,155351,
K,5,Sample X245,163793,
K,6,Sample X246,143167,
K,7,Sample X247,155569,
K,8,Sample X248,185340,
K,9,Sample X249,128835,
K,10,Sample X250,167326,
K,11,Sample X251,148413,
K,12,Sample X252,165723,
K,13,Sample X253,141507,
K,14,Sample X254,161050,
K,15,Sample X255,151911,
K,16,Sample X256,170029,
K,17,Sample X257,151974,
K,18,Sample X258,136919,
K,19,Sample X259,145805,
K,20,Sample X260,153102,
K,21,Sample X261,148707,
K,22,Sample X262,147904,
K,23,Sample X263,138461,
K,24,Sample X264,163517,
L,1,Sample X265,144617,
L,2,Sample X266,23619,
L,3,Sample X267,46645,
L,4,Sample X268,60262,
L,5,Sample X269,122957,
L,6,Sample X270,129529,
