Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,136786,
A,2,Sample X2,127026,
A,3,Sample X3,128163,
A,4,Sample X4,139987,
A,5,Sample X5,137457,
A,6,Sample X6,134287,
A,7,Sample X7,139571,
A,8,Sample X8,137383,
A,9,Sample X9,3160,
A,10,Sample X10,3175,
A,11,Sample X11,3130,
A,12,Sample X12,3146,
A,13,Sample X13,57413,
A,14,Sample X14,99859,
A,15,Sample X15,107360,
A,16,Sample X16,119729,
A,17,Sample X17,131575,
A,18,Sample X18,131328,
A,19,Sample X19,138438,
A,20,Sample X20,135247,
A,21,Sample X21,137140,
A,22,Sample X22,140765,
A,23,Sample X23,142024,
A,24,Sample X24,133088,
B,1,Sample X25,141710,
B,2,Sample X26,139404,
B,3,Sample X27,140537,
B,4,Sample X28,136872,
B,5,Sample X29,135431,
B,6,Sample X30,136693,
B,7,Sample X31,136233,
B,8,Sample X32,133923,
B,9,Sample X33,79991,
B,10,Sample X34,81212,
B,11,Sample X35,73084,
B,12,Sample X36,82441,
B,13,Sample X37,130581,
B,14,Sample X38,140745,
B,15,Sample X39,143146,
B,16,Sample X40,139251,
B,17,Sample X41,141196,
B,18,Sample X42,136912,
B,19,Sample X43,135824,
B,20,Sample X44,139154,
B,21,Sample X45,142110,
B,22,Sample X46,144686,
B,23,Sample X47,140392,
B,24,Sample X48,134071,
C,1,Sample X49,138395,
C,2,Sample X50,152007,
C,3,Sample X51,144625,
C,4,Sample X52,132126,
C,5,Sample X53,135892,
C,6,Sample X54,129493,
C,7,Sample X55,119634,
C,8,Sample X56,117978,
C,9,Sample X57,134461,
C,10,Sample X58,127952,
C,11,Sample X59,128647,
C,12,Sample X60,102990,
C,13,Sample X61,111454,
C,14,Sample X62,124102,
C,15,Sample X63,133323,
C,16,Sample X64,130466,
C,17,Sample X65,130645,
C,18,Sample X66,123668,
C,19,Sample X67,135978,
C,20,Sample X68,135879,
C,21,Sample X69,133405,
C,22,Sample X70,142058,
C,23,Sample X71,140357,
C,24,Sample X72,137591,
D,1,Sample X73,138077,
D,2,Sample X74,121391,
D,3,Sample X75,103105,
D,4,Sample X76,129515,
D,5,Sample X77,129583,
D,6,Sample X78,116351,
D,7,Sample X79,115497,
D,8,Sample X80,132340,
D,9,Sample X81,120614,
D,10,Sample X82,125489,
D,11,Sample X83,98941,
D,12,Sample X84,104450,
D,13,Sample X85,55852,
D,14,Sample X86,72709,
D,15,Sample X87,90745,
D,16,Sample X88,119817,
D,17,Sample X89,102913,
D,18,Sample X90,120871,
D,19,Sample X91,118083,
D,20,Sample X92,124352,
D,21,Sample X93,134024,
D,22,Sample X94,139048,
D,23,Sample X95,140998,
D,24,Sample X96,142339,
E,1,Sample X97,142717,
E,2,Sample X98,28256,
E,3,Sample X99,84490,
E,4,Sample X100,104154,
E,5,Sample X101,100385,
E,6,Sample X102,91140,
E,7,Sample X103,106013,
E,8,Sample X104,114780,
E,9,Sample X105,125386,
E,10,Sample X106,127223,
E,11,Sample X107,136466,
E,12,Sample X108,135655,
E,13,Sample X109,3678,
E,14,Sample X110,3664,
E,15,Sample X111,3772,
E,16,Sample X112,81620,
E,17,Sample X113,81475,
E,18,Sample X114,109577,
E,19,Sample X115,111185,
E,20,Sample X116,124663,
E,21,Sample X117,133252,
E,22,Sample X118,151534,
E,23,Sample X119,145795,
E,24,Sample X120,137307,
F,1,Sample X121,144572,
F,2,Sample X122,148768,
F,3,Sample X123,130265,
F,4,Sample X124,115388,
F,5,Sample X125,97123,
F,6,Sample X126,124131,
F,7,Sample X127,129512,
F,8,Sample X128,92499,
F,9,Sample X129,81521,
F,10,Sample X130,84097,
F,11,Sample X131,94186,
F,12,Sample X132,113257,
F,13,Sample X133,95834,
F,14,Sample X134,95049,
F,15,Sample X135,72547,
F,16,Sample X136,82782,
F,17,Sample X137,113398,
F,18,Sample X138,107868,
F,19,Sample X139,84326,
F,20,Sample X140,117413,
F,21,Sample X141,129644,
F,22,Sample X142,136089,
F,23,Sample X143,140449,
F,24,Sample X144,139289,
G,1,Sample X145,134895,
G,2,Sample X146,3591,
G,3,Sample X147,3521,
G,4,Sample X148,126351,
G,5,Sample X149,113844,
G,6,Sample X150,94417,
G,7,Sample X151,112816,
G,8,Sample X152,79487,
G,9,Sample X153,106025,
