Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,198880,
A,2,Sample X2,190183,
A,3,Sample X3,174010,
A,4,Sample X4,164231,
A,5,Sample X5,164054,
A,6,Sample X6,180406,
A,7,Sample X7,186351,
A,8,Sample X8,171557,
A,9,Sample X9,273,
A,10,Sample X10,224,
A,11,Sample X11,244,
A,12,Sample X12,300,
A,13,Sample X13,80803,
A,14,Sample X14,130557,
A,15,Sample X15,163460,
A,16,Sample X16,139491,
A,17,Sample X17,136667,
A,18,Sample X18,147450,
A,19,Sample X19,163312,
A,20,Sample X20,196049,
A,21,Sample X21,165772,
A,22,Sample X22,190522,
A,23,Sample X23,176217,
A,24,Sample X24,168667,
B,1,Sample X25,209035,
B,2,Sample X26,166589,
B,3,Sample X27,210704,
B,4,Sample X28,150561,
B,5,Sample X29,166994,
B,6,Sample X30,184900,
B,7,Sample X31,175314,
B,8,Sample X32,191270,
B,9,Sample X33,11462,
B,10,Sample X34,11124,
B,11,Sample X35,10734,
B,12,Sample X36,10330,
B,13,Sample X37,12729,
B,14,Sample X38,14154,
B,15,Sample X39,18693,
B,16,Sample X40,34980,
B,17,Sample X41,51631,
B,18,Sample X42,95216,
B,19,Sample X43,124519,
B,20,Sample X44,143454,
B,21,Sample X45,154779,
B,22,Sample X46,172932,
B,23,Sample X47,149747,
B,24,Sample X48,178608,
C,1,Sample X49,209465,
C,2,Sample X50,2001,
C,3,Sample X51,1721,
C,4,Sample X52,1897,
C,5,Sample X53,17506,
C,6,Sample X54,54241,
C,7,Sample X55,90334,
C,8,Sample X56,120313,
C,9,Sample X57,149210,
C,10,Sample X58,189088,
C,11,Sample X59,191828,
C,12,Sample X60,161224,
C,13,Sample X61,201058,
C,14,Sample X62,171180,
C,15,Sample X63,151527,
C,16,Sample X64,143899,
C,17,Sample X65,162805,
C,18,Sample X66,185283,
C,19,Sample X67,159660,
C,20,Sample X68,149523,
C,21,Sample X69,176133,
C,22,Sample X70,168595,
C,23,Sample X71,192545,
C,24,Sample X72,199119,
D,1,Sample X73,248812,
D,2,Sample X74,47920,
D,3,Sample X75,110438,
D,4,Sample X76,180087,
D,5,Sample X77,180676,
D,6,Sample X78,176379,
D,7,Sample X79,205739,
D,8,Sample X80,155319,
