Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,208448,
A,2,Sample X2,202912,
A,3,Sample X3,224132,
A,4,Sample X4,207669,
A,5,Sample X5,179598,
A,6,Sample X6,186606,
A,7,Sample X7,193474,
A,8,Sample X8,211351,
A,9,Sample X9,283,
A,10,Sample X10,190,
A,11,Sample X11,172,
A,12,Sample X12,228,
A,13,Sample X13,50367,
A,14,Sample X14,160919,
A,15,Sample X15,152098,
A,16,Sample X16,172155,
A,17,Sample X17,177837,
A,18,Sample X18,159058,
A,19,Sample X19,143260,
A,20,Sample X20,204791,
A,21,Sample X21,207529,
A,22,Sample X22,217970,
A,23,Sample X23,189584,
A,24,Sample X24,244482,
B,1,Sample X25,191296,
B,2,Sample X26,191693,
B,3,Sample X27,163131,
B,4,Sample X28,208812,
B,5,Sample X29,219597,
B,6,Sample X30,193399,
B,7,Sample X31,198294,
B,8,Sample X32,179060,
B,9,Sample X33,7481,
B,10,Sample X34,8594,
B,11,Sample X35,9386,
B,12,Sample X36,7122,
B,13,Sample X37,17111,
B,14,Sample X38,26485,
B,15,Sample X39,35940,
B,16,Sample X40,45489,
B,17,Sample X41,78117,
B,18,Sample X42,124796,
B,19,Sample X43,169190,
B,20,Sample X44,189363,
B,21,Sample X45,191644,
B,22,Sample X46,188817,
B,23,Sample X47,161062,
B,24,Sample X48,193379,
C,1,Sample X49,195089,
C,2,Sample X50,1884,
C,3,Sample X51,1696,
C,4,Sample X52,1944,
C,5,Sample X53,26032,
C,6,Sample X54,77248,
C,7,Sample X55,122439,
C,8,Sample X56,148007,
C,9,Sample X57,192300,
C,10,Sample X58,219120,
C,11,Sample X59,198112,
C,12,Sample X60,196551,
C,13,Sample X61,225418,
C,14,Sample X62,209904,
C,15,Sample X63,221101,
C,16,Sample X64,189742,
C,17,Sample X65,195921,
C,18,Sample X66,198514,
C,19,Sample X67,170942,
C,20,Sample X68,177166,
C,21,Sample X69,186318,
C,22,Sample X70,195238,
C,23,Sample X71,206682,
C,24,Sample X72,163110,
D,1,Sample X73,205790,
D,2,Sample X74,19739,
D,3,Sample X75,45790,
D,4,Sample X76,108025,
D,5,Sample X77,173128,
D,6,Sample X78,169528,
D,7,Sample X79,193743,
D,8,Sample X80,201884,
D,9,Sample X81,162258,
D,10,Sample X82,157639,
D,11,Sample X83,182145,
D,12,Sample X84,197185,
D,13,Sample X85,133200,
D,14,Sample X86,155693,
D,15,Sample X87,204188,
D,16,Sample X88,166619,
D,17,Sample X89,200616,
D,18,Sample X90,192160,
D,19,Sample X91,141549,
D,20,Sample X92,199273,
D,21,Sample X93,172649,
D,22,Sample X94,184486,
D,23,Sample X95,183127,
D,24,Sample X96,134159,
E,1,Sample X97,216940,
E,2,Sample X98,4120,
E,3,Sample X99,15019,
E,4,Sample X100,44410,
E,5,Sample X101,103483,
E,6,Sample X102,136537,
E,7,Sample X103,140785,
E,8,Sample X104,162134,
E,9,Sample X105,209327,
E,10,Sample X106,203672,
E,11,Sample X107,160663,
E,12,Sample X108,204385,
E,13,Sample X109,1631,
E,14,Sample X110,1609,
E,15,Sample X111,1891,
E,16,Sample X112,1919,
E,17,Sample X113,2113,
E,18,Sample X114,2136,
E,19,Sample X115,2136,
E,20,Sample X116,92613,
E,21,Sample X117,195924,
E,22,Sample X118,168873,
E,23,Sample X119,182817,
E,24,Sample X120,207769,
F,1,Sample X121,210722,
F,2,Sample X122,1572,
F,3,Sample X123,3463,
F,4,Sample X124,18041,
F,5,Sample X125,101254,
F,6,Sample X126,160358,
F,7,Sample X127,169854,
F,8,Sample X128,203435,
F,9,Sample X129,213784,
F,10,Sample X130,198873,
F,11,Sample X131,193109,
F,12,Sample X132,186656,
F,13,Sample X133,39668,
F,14,Sample X134,39663,
F,15,Sample X135,41766,
F,16,Sample X136,58196,
F,17,Sample X137,153298,
F,18,Sample X138,64446,
F,19,Sample X139,135605,
F,20,Sample X140,167240,
F,21,Sample X141,156038,
F,22,Sample X142,150628,
F,23,Sample X143,192302,
F,24,Sample X144,211652,
G,1,Sample X145,200217,
G,2,Sample X146,2404,
G,3,Sample X147,3446,
G,4,Sample X148,21975,
G,5,Sample X149,75881,
G,6,Sample X150,126364,
G,7,Sample X151,106128,
G,8,Sample X152,173310,
G,9,Sample X153,164531,
G,10,Sample X154,173240,
G,11,Sample X155,140790,
G,12,Sample X156,193749,
G,13,Sample X157,211653,
G,14,Sample X158,232069,
G,15,Sample X159,219740,
G,16,Sample X160,212882,
G,17,Sample X161,233047,
G,18,Sample X162,200640,
G,19,Sample X163,196190,
G,20,Sample X164,240694,
G,21,Sample X165,164723,
G,22,Sample X166,157383,
G,23,Sample X167,199642,
G,24,Sample X168,244866,
H,1,Sample X169,199142,
H,2,Sample X170,250476,
H,3,Sample X171,222960,
H,4,Sample X172,187365,
H,5,Sample X173,199078,
H,6,Sample X174,213470,
H,7,Sample X175,207647,
H,8,Sample X176,212233,
H,9,Sample X177,211660,
H,10,Sample X178,194069,
H,11,Sample X179,180011,
H,12,Sample X180,225371,
H,13,Sample X181,194374,
H,14,Sample X182,153125,
H,15,Sample X183,205338,
H,16,Sample X184,187061,
H,17,Sample X185,198734,
H,18,Sample X186,192306,
H,19,Sample X187,184668,
H,20,Sample X188,191470,
H,21,Sample X189,173955,
H,22,Sample X190,190463,
H,23,Sample X191,223017,
H,24,Sample X192,199117,
I,1,Sample X193,3168,
I,2,Sample X194,20637,
I,3,Sample X195,43865,
I,4,Sample X196,64800,
I,5,Sample X197,103213,
I,6,Sample X198,134466,
I,7,Sample X199,148803,
I,8,Sample X200,197593,
I,9,Sample X201,194759,
I,10,Sample X202,173957,
I,11,Sample X203,185899,
I,12,Sample X204,144821,
I,13,Sample X205,1657,
I,14,Sample X206,1806,
I,15,Sample X207,81214,
I,16,Sample X208,168339,
I,17,Sample X209,119035,
I,18,Sample X210,143080,
I,19,Sample X211,169088,
I,20,Sample X212,182199,
I,21,Sample X213,202855,
I,22,Sample X214,208894,
I,23,Sample X215,206193,
I,24,Sample X216,196236,
J,1,Sample X217,96837,
J,2,Sample X218,113056,
J,3,Sample X219,142830,
J,4,Sample X220,159620,
J,5,Sample X221,176501,
J,6,Sample X222,177859,
J,7,Sample X223,190190,
J,8,Sample X224,168295,
J,9,Sample X225,198093,
J,10,Sample X226,203852,
J,11,Sample X227,165774,
J,12,Sample X228,209144,
J,13,Sample X229,3427,
J,14,Sample X230,13743,
J,15,Sample X231,19138,
J,16,Sample X232,31716,
J,17,Sample X233,36319,
J,18,Sample X234,37732,
J,19,Sample X235,62627,
J,20,Sample X236,107561,
J,21,Sample X237,175219,
J,22,Sample X238,156038,
J,23,Sample X239,172408,
J,24,Sample X240,170121,
K,1,Sample X241,156521,
K,2,Sample X242,58303,
K,3,Sample X243,131976,
K,4,Sample X244,136627,
K,5,Sample X245,173458,
K,6,Sample X246,157638,
K,7,Sample X247,182113,
K,8,Sample X248,203559,
K,9,Sample X249,215399,
K,10,Sample X250,165606,
K,11,Sample X251,151266,
K,12,Sample X252,158354,
K,13,Sample X253,166181,
K,14,Sample X254,188637,
K,15,Sample X255,182167,
K,16,Sample X256,169282,
K,17,Sample X257,180003,
K,18,Sample X258,184437,
K,19,Sample X259,166336,
K,20,Sample X260,180040,
K,21,Sample X261,169058,
K,22,Sample X262,172196,
K,23,Sample X263,176872,
K,24,Sample X264,205685,
L,1,Sample X265,160227,
L,2,Sample X266,60409,
L,3,Sample X267,136767,
L,4,Sample X268,194186,
L,5,Sample X269,146854,
L,6,Sample X270,188089,
L,7,Sample X271,214486,
L,8,Sample X272,178655,
L,9,Sample X273,165764,
L,10,Sample X274,187306,
L,11,Sample X275,163618,
L,12,Sample X276,181960,
L,13,Sample X277,201142,
L,14,Sample X278,176457,
L,15,Sample X279,207638,
L,16,Sample X280,191765,
L,17,Sample X281,215056,
L,18,Sample X282,159669,
L,19,Sample X283,156914,
L,20,Sample X284,187134,
L,21,Sample X285,176734,
L,22,Sample X286,177501,
L,23,Sample X287,175689,
L,24,Sample X288,184498,
M,1,Sample X289,187120,
M,2,Sample X290,34624,
M,3,Sample X291,48069,
M,4,Sample X292,68676,
M,5,Sample X293,86460,
M,6,Sample X294,136196,
M,7,Sample X295,147704,
M,8,Sample X296,214830,
M,9,Sample X297,205111,
M,10,Sample X298,189108,
M,11,Sample X299,219075,
M,12,Sample X300,195658,
M,13,Sample X301,22767,
M,14,Sample X302,24666,
M,15,Sample X303,43143,
M,16,Sample X304,61939,
M,17,Sample X305,62299,
M,18,Sample X306,78750,
M,19,Sample X307,113939,
M,20,Sample X308,166393,
M,21,Sample X309,188925,
M,22,Sample X310,173760,
M,23,Sample X311,185936,
M,24,Sample X312,164338,
N,1,Sample X313,182442,
N,2,Sample X314,1275,
N,3,Sample X315,1969,
N,4,Sample X316,5198,
N,5,Sample X317,8917,
N,6,Sample X318,20982,
N,7,Sample X319,34043,
N,8,Sample X320,57360,
N,9,Sample X321,106965,
N,10,Sample X322,169312,
N,11,Sample X323,181294,
N,12,Sample X324,214565,
N,13,Sample X325,29852,
N,14,Sample X326,28034,
N,15,Sample X327,32190,
N,16,Sample X328,69311,
N,17,Sample X329,66034,
N,18,Sample X330,95351,
N,19,Sample X331,127101,
N,20,Sample X332,153379,
N,21,Sample X333,198699,
N,22,Sample X334,175643,
N,23,Sample X335,197146,
N,24,Sample X336,213361,
O,1,Sample X337,201171,
O,2,Sample X338,6008,
O,3,Sample X339,7838,
O,4,Sample X340,29666,
O,5,Sample X341,65342,
O,6,Sample X342,124976,
O,7,Sample X343,120873,
O,8,Sample X344,159234,
O,9,Sample X345,185747,
O,10,Sample X346,198265,
O,11,Sample X347,219734,
O,12,Sample X348,168978,
O,13,Sample X349,148772,
O,14,Sample X350,128760,
O,15,Sample X351,160588,
O,16,Sample X352,197174,
O,17,Sample X353,194447,
O,18,Sample X354,170482,
O,19,Sample X355,180413,
O,20,Sample X356,200036,
O,21,Sample X357,205020,
O,22,Sample X358,210015,
O,23,Sample X359,190231,
O,24,Sample X360,194026,
P,1,Sample X361,260623,
P,2,Sample X362,242087,
P,3,Sample X363,259265,
P,4,Sample X364,225813,
P,5,Sample X365,234798,
P,6,Sample X366,201118,
P,7,Sample X367,209301,
P,8,Sample X368,196828,
P,9,Sample X369,198095,
P,10,Sample X370,190830,
P,11,Sample X371,228272,
P,12,Sample X372,231734,
