Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,161261,
A,2,Sample X2,178235,
A,3,Sample X3,183069,
A,4,Sample X4,182825,
A,5,Sample X5,178086,
A,6,Sample X6,199566,
A,7,Sample X7,212412,
A,8,Sample X8,163333,
A,9,Sample X9,270,
A,10,Sample X10,180,
A,11,Sample X11,224,
A,12,Sample X12,250,
A,13,Sample X13,101338,
A,14,Sample X14,135224,
A,15,Sample X15,161711,
A,16,Sample X16,203682,
A,17,Sample X17,155513,
A,18,Sample X18,156671,
A,19,Sample X19,186560,
A,20,Sample X20,165120,
A,21,Sample X21,177105,
A,22,Sample X22,161563,
A,23,Sample X23,146961,
A,24,Sample X24,224901,
B,1,Sample X25,211169,
B,2,Sample X26,157908,
B,3,Sample X27,173222,
B,4,Sample X28,175160,
B,5,Sample X29,209601,
B,6,Sample X30,175717,
B,7,Sample X31,201742,
B,8,Sample X32,174364,
B,9,Sample X33,7420,
B,10,Sample X34,8622,
B,11,Sample X35,7067,
B,12,Sample X36,5914,
B,13,Sample X37,12146,
B,14,Sample X38,20184,
B,15,Sample X39,27384,
B,16,Sample X40,65688,
B,17,Sample X41,69346,
B,18,Sample X42,83765,
B,19,Sample X43,148225,
B,20,Sample X44,187171,
B,21,Sample X45,159175,
B,22,Sample X46,165002,
B,23,Sample X47,174139,
B,24,Sample X48,174856,
C,1,Sample X49,203761,
C,2,Sample X50,66884,
C,3,Sample X51,88897,
C,4,Sample X52,120760,
C,5,Sample X53,172587,
C,6,Sample X54,165811,
C,7,Sample X55,181927,
C,8,Sample X56,180390,
C,9,Sample X57,222868,
C,10,Sample X58,177892,
C,11,Sample X59,172741,
C,12,Sample X60,179477,
C,13,Sample X61,146382,
C,14,Sample X62,144996,
C,15,Sample X63,162063,
C,16,Sample X64,182472,
C,17,Sample X65,158449,
C,18,Sample X66,175823,
C,19,Sample X67,200866,
C,20,Sample X68,176114,
C,21,Sample X69,186080,
C,22,Sample X70,176485,
C,23,Sample X71,160348,
C,24,Sample X72,174559,
D,1,Sample X73,189894,
D,2,Sample X74,19519,
D,3,Sample X75,20812,
