Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,322760,
A,2,Sample X2,294760,
A,3,Sample X3,240025,
A,4,Sample X4,255672,
A,5,Sample X5,241701,
A,6,Sample X6,281981,
A,7,Sample X7,266797,
A,8,Sample X8,309808,
A,9,Sample X9,344,
A,10,Sample X10,215,
A,11,Sample X11,202,
A,12,Sample X12,206,
A,13,Sample X13,24998,
A,14,Sample X14,202946,
A,15,Sample X15,218832,
A,16,Sample X16,246426,
A,17,Sample X17,226664,
A,18,Sample X18,234706,
A,19,Sample X19,228498,
A,20,Sample X20,238268,
A,21,Sample X21,271371,
A,22,Sample X22,281024,
A,23,Sample X23,258111,
A,24,Sample X24,282197,
B,1,Sample X25,283714,
B,2,Sample X26,257365,
B,3,Sample X27,242749,
B,4,Sample X28,258164,
B,5,Sample X29,253413,
B,6,Sample X30,248890,
B,7,Sample X31,251559,
B,8,Sample X32,255871,
B,9,Sample X33,9986,
B,10,Sample X34,9693,
B,11,Sample X35,11281,
B,12,Sample X36,10044,
B,13,Sample X37,19308,
B,14,Sample X38,23905,
B,15,Sample X39,33708,
B,16,Sample X40,58479,
B,17,Sample X41,102014,
B,18,Sample X42,136383,
B,19,Sample X43,184064,
B,20,Sample X44,238223,
B,21,Sample X45,213751,
B,22,Sample X46,240290,
B,23,Sample X47,280697,
B,24,Sample X48,266774,
C,1,Sample X49,265138,
C,2,Sample X50,65947,
C,3,Sample X51,90114,
C,4,Sample X52,167386,
C,5,Sample X53,206693,
C,6,Sample X54,207236,
C,7,Sample X55,227455,
C,8,Sample X56,245778,
C,9,Sample X57,231424,
C,10,Sample X58,265656,
C,11,Sample X59,264653,
C,12,Sample X60,252228,
C,13,Sample X61,165538,
C,14,Sample X62,188981,
C,15,Sample X63,197714,
C,16,Sample X64,234267,
C,17,Sample X65,276564,
C,18,Sample X66,213291,
C,19,Sample X67,238838,
C,20,Sample X68,233249,
C,21,Sample X69,223146,
C,22,Sample X70,241549,
C,23,Sample X71,290714,
C,24,Sample X72,246735,
D,1,Sample X73,257542,
D,2,Sample X74,20939,
D,3,Sample X75,22285,
D,4,Sample X76,36611,
D,5,Sample X77,39222,
D,6,Sample X78,39362,
D,7,Sample X79,46429,
D,8,Sample X80,95478,
D,9,Sample X81,173941,
D,10,Sample X82,206235,
D,11,Sample X83,221756,
D,12,Sample X84,221627,
D,13,Sample X85,44531,
D,14,Sample X86,44846,
D,15,Sample X87,146174,
D,16,Sample X88,246804,
