Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,384849,
A,2,Sample X2,328600,
A,3,Sample X3,383060,
A,4,Sample X4,314084,
A,5,Sample X5,307182,
A,6,Sample X6,325649,
A,7,Sample X7,352863,
A,8,Sample X8,351730,
A,9,Sample X9,391,
A,10,Sample X10,239,
A,11,Sample X11,231,
A,12,Sample X12,247,
A,13,Sample X13,54274,
A,14,Sample X14,245006,
A,15,Sample X15,330401,
A,16,Sample X16,331868,
A,17,Sample X17,336116,
A,18,Sample X18,349874,
A,19,Sample X19,309941,
A,20,Sample X20,349575,
A,21,Sample X21,340248,
A,22,Sample X22,362017,
A,23,Sample X23,392473,
A,24,Sample X24,423972,
B,1,Sample X25,386670,
B,2,Sample X26,350515,
B,3,Sample X27,361743,
B,4,Sample X28,375850,
B,5,Sample X29,365515,
B,6,Sample X30,355073,
B,7,Sample X31,368217,
B,8,Sample X32,372405,
B,9,Sample X33,17294,
B,10,Sample X34,18535,
B,11,Sample X35,17908,
B,12,Sample X36,17861,
B,13,Sample X37,36692,
B,14,Sample X38,39655,
B,15,Sample X39,61238,
B,16,Sample X40,86217,
B,17,Sample X41,139914,
B,18,Sample X42,193249,
B,19,Sample X43,248087,
B,20,Sample X44,346169,
B,21,Sample X45,363059,
B,22,Sample X46,328660,
B,23,Sample X47,385723,
B,24,Sample X48,388248,
C,1,Sample X49,389341,
C,2,Sample X50,95092,
C,3,Sample X51,123879,
C,4,Sample X52,204377,
C,5,Sample X53,291135,
C,6,Sample X54,292057,
C,7,Sample X55,332230,
C,8,Sample X56,232256,
C,9,Sample X57,325044,
C,10,Sample X58,341608,
C,11,Sample X59,373181,
C,12,Sample X60,364684,
C,13,Sample X61,53136,
C,14,Sample X62,91999,
C,15,Sample X63,166053,
C,16,Sample X64,238332,
C,17,Sample X65,270263,
C,18,Sample X66,170382,
C,19,Sample X67,209592,
C,20,Sample X68,314719,
C,21,Sample X69,325728,
C,22,Sample X70,367046,
C,23,Sample X71,375494,
C,24,Sample X72,364332,
D,1,Sample X73,390829,
D,2,Sample X74,215467,
D,3,Sample X75,231906,
D,4,Sample X76,321876,
D,5,Sample X77,327279,
D,6,Sample X78,365418,
D,7,Sample X79,346692,
D,8,Sample X80,367213,
D,9,Sample X81,370173,
D,10,Sample X82,336854,
D,11,Sample X83,343369,
D,12,Sample X84,368876,
D,13,Sample X85,323164,
D,14,Sample X86,314860,
D,15,Sample X87,364506,
D,16,Sample X88,356335,
D,17,Sample X89,362640,
D,18,Sample X90,365707,
D,19,Sample X91,374454,
D,20,Sample X92,338874,
D,21,Sample X93,357234,
D,22,Sample X94,338466,
D,23,Sample X95,350355,
D,24,Sample X96,379537,
E,1,Sample X97,386876,
E,2,Sample X98,135113,
E,3,Sample X99,172056,
E,4,Sample X100,221221,
E,5,Sample X101,308026,
E,6,Sample X102,352158,
E,7,Sample X103,314573,
E,8,Sample X104,378408,
E,9,Sample X105,336494,
E,10,Sample X106,368661,
E,11,Sample X107,373808,
E,12,Sample X108,368426,
E,13,Sample X109,211352,
E,14,Sample X110,277625,
E,15,Sample X111,313436,
E,16,Sample X112,335233,
E,17,Sample X113,375999,
E,18,Sample X114,333640,
E,19,Sample X115,353641,
E,20,Sample X116,351085,
E,21,Sample X117,380467,
E,22,Sample X118,348747,
E,23,Sample X119,381419,
E,24,Sample X120,411855,
F,1,Sample X121,406420,
F,2,Sample X122,8019,
F,3,Sample X123,17512,
F,4,Sample X124,46356,
F,5,Sample X125,143682,
F,6,Sample X126,265553,
F,7,Sample X127,299630,
F,8,Sample X128,356863,
F,9,Sample X129,352197,
F,10,Sample X130,376175,
F,11,Sample X131,367913,
F,12,Sample X132,372317,
F,13,Sample X133,341595,
F,14,Sample X134,390405,
F,15,Sample X135,443372,
F,16,Sample X136,468390,
F,17,Sample X137,477980,
F,18,Sample X138,414988,
F,19,Sample X139,424526,
F,20,Sample X140,448950,
F,21,Sample X141,389854,
F,22,Sample X142,385238,
F,23,Sample X143,372607,
F,24,Sample X144,397516,
G,1,Sample X145,388582,
G,2,Sample X146,358349,
G,3,Sample X147,395784,
G,4,Sample X148,349159,
G,5,Sample X149,331885,
G,6,Sample X150,380710,
G,7,Sample X151,319389,
G,8,Sample X152,394273,
G,9,Sample X153,391529,
G,10,Sample X154,365645,
G,11,Sample X155,342398,
G,12,Sample X156,359329,
G,13,Sample X157,56273,
G,14,Sample X158,63347,
G,15,Sample X159,61688,
G,16,Sample X160,56741,
G,17,Sample X161,53308,
G,18,Sample X162,66228,
G,19,Sample X163,85307,
G,20,Sample X164,171146,
