Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,392329,
A,2,Sample X2,392412,
A,3,Sample X3,388492,
A,4,Sample X4,367589,
A,5,Sample X5,372728,
A,6,Sample X6,394854,
A,7,Sample X7,383368,
A,8,Sample X8,373265,
A,9,Sample X9,555,
A,10,Sample X10,339,
A,11,Sample X11,346,
A,12,Sample X12,412,
A,13,Sample X13,123231,
A,14,Sample X14,289613,
A,15,Sample X15,330789,
A,16,Sample X16,342051,
A,17,Sample X17,367495,
A,18,Sample X18,366147,
A,19,Sample X19,391534,
A,20,Sample X20,387975,
A,21,Sample X21,358324,
A,22,Sample X22,383315,
A,23,Sample X23,411691,
A,24,Sample X24,413179,
B,1,Sample X25,370902,
B,2,Sample X26,376123,
B,3,Sample X27,357474,
B,4,Sample X28,382122,
B,5,Sample X29,377101,
B,6,Sample X30,349294,
B,7,Sample X31,378974,
B,8,Sample X32,377595,
B,9,Sample X33,21968,
B,10,Sample X34,23680,
B,11,Sample X35,23434,
B,12,Sample X36,23098,
B,13,Sample X37,34864,
B,14,Sample X38,37989,
B,15,Sample X39,57029,
B,16,Sample X40,97447,
B,17,Sample X41,153705,
B,18,Sample X42,229434,
B,19,Sample X43,303628,
B,20,Sample X44,347507,
B,21,Sample X45,308101,
B,22,Sample X46,364851,
B,23,Sample X47,393124,
B,24,Sample X48,395973,
C,1,Sample X49,6654,
C,2,Sample X50,231807,
C,3,Sample X51,241923,
C,4,Sample X52,294278,
C,5,Sample X53,350005,
C,6,Sample X54,370725,
C,7,Sample X55,383576,
C,8,Sample X56,385557,
C,9,Sample X57,385176,
C,10,Sample X58,374826,
C,11,Sample X59,394503,
C,12,Sample X60,362168,
C,13,Sample X61,241378,
C,14,Sample X62,287612,
C,15,Sample X63,337447,
C,16,Sample X64,341019,
C,17,Sample X65,367515,
C,18,Sample X66,353578,
C,19,Sample X67,374429,
C,20,Sample X68,370486,
C,21,Sample X69,373429,
C,22,Sample X70,385799,
C,23,Sample X71,368646,
C,24,Sample X72,380802,
D,1,Sample X73,297424,
D,2,Sample X74,21178,
D,3,Sample X75,33730,
D,4,Sample X76,42824,
D,5,Sample X77,69450,
D,6,Sample X78,105115,
D,7,Sample X79,132787,
D,8,Sample X80,205800,
D,9,Sample X81,299023,
D,10,Sample X82,340026,
D,11,Sample X83,359504,
D,12,Sample X84,378514,
D,13,Sample X85,360464,
D,14,Sample X86,348416,
D,15,Sample X87,359447,
D,16,Sample X88,372311,
D,17,Sample X89,344834,
D,18,Sample X90,373149,
D,19,Sample X91,370277,
D,20,Sample X92,359730,
D,21,Sample X93,370462,
D,22,Sample X94,371058,
D,23,Sample X95,392125,
D,24,Sample X96,388454,
E,1,Sample X97,355566,
E,2,Sample X98,170701,
E,3,Sample X99,191327,
E,4,Sample X100,223768,
E,5,Sample X101,323984,
E,6,Sample X102,361858,
E,7,Sample X103,371003,
E,8,Sample X104,359003,
E,9,Sample X105,391695,
E,10,Sample X106,393129,
E,11,Sample X107,361965,
E,12,Sample X108,353827,
E,13,Sample X109,25591,
E,14,Sample X110,83378,
E,15,Sample X111,166846,
E,16,Sample X112,294826,
E,17,Sample X113,345233,
E,18,Sample X114,351204,
E,19,Sample X115,394137,
E,20,Sample X116,394006,
E,21,Sample X117,404951,
E,22,Sample X118,396057,
E,23,Sample X119,364394,
E,24,Sample X120,386709,
F,1,Sample X121,381426,
F,2,Sample X122,233804,
F,3,Sample X123,273976,
F,4,Sample X124,331189,
F,5,Sample X125,344316,
F,6,Sample X126,349957,
F,7,Sample X127,367740,
F,8,Sample X128,362840,
F,9,Sample X129,345449,
F,10,Sample X130,380721,
F,11,Sample X131,356706,
F,12,Sample X132,281409,
F,13,Sample X133,2811,
F,14,Sample X134,2415,
F,15,Sample X135,86576,
F,16,Sample X136,228665,
F,17,Sample X137,319376,
F,18,Sample X138,357811,
F,19,Sample X139,371919,
F,20,Sample X140,370491,
F,21,Sample X141,399452,
F,22,Sample X142,360060,
F,23,Sample X143,376254,
F,24,Sample X144,386541,
G,1,Sample X145,330444,
G,2,Sample X146,2288,
G,3,Sample X147,2194,
G,4,Sample X148,3088,
G,5,Sample X149,123817,
G,6,Sample X150,244006,
G,7,Sample X151,283428,
G,8,Sample X152,347920,
G,9,Sample X153,358517,
G,10,Sample X154,374530,
G,11,Sample X155,343155,
G,12,Sample X156,326836,
G,13,Sample X157,234289,
G,14,Sample X158,248864,
G,15,Sample X159,306039,
G,16,Sample X160,346546,
G,17,Sample X161,366996,
G,18,Sample X162,363534,
G,19,Sample X163,351605,
G,20,Sample X164,365763,
G,21,Sample X165,363482,
G,22,Sample X166,413293,
G,23,Sample X167,383713,
G,24,Sample X168,418563,
H,1,Sample X169,351143,
H,2,Sample X170,156873,
H,3,Sample X171,186972,
H,4,Sample X172,302593,
H,5,Sample X173,338550,
H,6,Sample X174,341084,
H,7,Sample X175,351505,
H,8,Sample X176,355140,
H,9,Sample X177,368693,
H,10,Sample X178,371989,
H,11,Sample X179,371731,
H,12,Sample X180,365123,
